bionthe	everything	pronoun			bionthe biguita bwega	everything has gone well
bisi	fees	noun			bisi ya cukuru	school fees
bongwa	themselves	pronoun			bagucimenyeera bongwa	they look after themselves well
bonthe	everyone	pronoun			bonthe bakeeja	everyone will come
bonthe	each and everyone	pronoun			bonthe bareeja	each and everyone came
bubuega	clearly	adverb			niukumiona bubuega	you see it clearly
buuruka	fly	verb			buuruka iguru matuune	to fly into the sky
bwagaiti	down	adverb			ita bwagaiti	go down
bwega	clearly	adverb			niukumiona bwega	you see it clearly
bwega	very	adverb			ukuthithia bwega	you have done very well
canura	comb	verb			tumira gucanuri gucanura nchiuri ciaku	use a comb to comb your hair
cenca	march	verb			asikari ni bagucenca	the soldiers are marching
cerithiria	delay	verb			ugucerithiria	you have delayed
chai	tea	noun			chai iri na murio	the tea is sweet
chenji	change	noun			wina chenji	do you have change?
chokoleti	chocolate	noun			chokoleti iti na uguri	the chocolate has become cheap
cia	for	preposition			cia bautwi	for ourselves
cibitari	hospital	noun			ita cibitari	go to a hospital
cimiti	cement	noun			maiga na cimiti	stones and cement
ciothe	all	determiner			Indo ciothe	all things
cukuru	school	noun		a place where learning happens		I learn to read at school
cuna	lick	verb			kuru ni igucuna kironda kiayo	the dog is licking its sore
cunca	kiss	verb			cunca miromo yakwa	kiss my lips
cuncha	embrace	verb			ncuncha	embrace me
cuuba	bottle	noun			cuuba ithano	five bottles
cuuma	metal	noun			nkobia ya cuuma	hat of metal
cuuria	hang	verb			cuuria au	hang it there
cwaa	seek	verb		look for	cwaa maana	to seek meaning
daawa	medicine	noun			daawa iri na ngana	bitter medicine
dakinga	second	noun			ndakinga ikumi	ten seconds
ebora	ebola	noun			ebora nĩ mũrimũ	ebola is a disease
egera	clear	verb			egera mimero	clear your throat
ejana	donate	verb			ejana kiri bo	let us donate to them
enda	love	verb			ni nkwendete	I love you
endia	sell	verb			kwendia nyũmba	to sell houses
enketha	belch	verb			ria indi enketha	eat then belch
ereithia	explain	verb			mbereithia	to explain to me
erekituroni	electron	science			erekituroni ĩkoragwo na mwaki wa -1	an electron has a charge of -1
eruka	melt	verb			maguta ni ja kueruka	the sheabutter is melting
eterera	wait	verb			gweterera hanini	to wait a bit
etha	find	verb			etha kiugo	find the word
faida	profit	noun			thithia faida	make profit
famili	family	noun			famili injeru	new family
freshi	fresh	adjective			mathangu freshi	fresh leaves
ga	let	verb			ga twaambire gikundi	let us found a group
Gacicia	June	noun				June has 30 days
gaciu	knife	noun			noora gaciu	sharpen a knife
gamba	bark	verb			kuru ni iku-gamba	a dog barks
Gana	Ghana	noun		a country in Africa	andũ a kuuma Gana metagwo Agana	people from Ghana are called Ghanaians
garuka	change	verb			igita riagaruka, garuka na igiita	if time changes, change with the times
gatagatĩ-inĩ ka	among	preposition			Gatagatĩ-inĩ ka andũ	among people
gatigati	centre	noun			kara gatigati	be in the centre
gatigati	among	preposition			gatigati ga antu	among people
gatu ga gwikira matu	earpiece	noun			gantu gakeru gagwikira matu	new earpiece
Gatumu	December	noun				December has 31 days
gaya	share	verb			gaya irio	share the food
gia	have	verb			kugia mbia	she has money
gia	birth	verb			gia twana twa maatha	to birth twins
gia iu	be pregnant	verb			nkugia iu	I am pregnant
gichanuri	comb	noun			tumira gichanuri guchanura nchiuri	use a comb to comb your hair
gĩciko	spoon	noun			iciko ikũmi na itandatũ	sixteen spoons
Gĩcona	Shona	noun			Niĩ nĩnjaragia Gĩcona	I speak Shona
Gicunku	English	noun			Mbaragia Gicunku	I speak English
giempe	drum	noun			inkuigua iempe	I hear the drums
gĩĩra	get	verb			gĩĩra ibuku	get the book
giita	cut	verb			giita keki maita jairi	to cut the cake in two
gikaro	habitat	noun			gikaro kia nyomoo	habitat of animals
gikeno	happiness	noun			gikeno gigukinya	happiness has arrived
gikiega	good	adjective			kiewa gikiega	a good gift
gikinya	heel	noun			kiara gia kuguru na gikinya	toe and heel
gikombe	cup	noun			gikombe gia chai	tea cup
gikonyo	snail	noun			ni ndijaga gikonyo	I eat snails
gikumenyeka	distinguished	adjective			kiura gikumenyeka	a distinguished frog
gikundi	group	noun			twambirie gikundi	let us found a group
gikundi	grove	noun			gikundi kia miti	grove of spirits
gikuyu	fish	noun			gikuyu gikarangi	fried fish
gikuyu	fish	verb			twite tukagwatie gikuyu	let's go and fish
Gĩkũyũ	Gikuyu	noun		the common written form of the Meru and Kikuyu language	niĩ nothome Gĩkũyũ	I can read Gikuyu
gintu	thing	noun		a reference to an unnamed object	gintu, into	the thing; the things
gintu gia kumamiria mutwe	pillow	noun			gintu gia kumamiria mutwe na gitanda	pillow and bed
gitambaa	fabric	noun			ngurira gitambaa	buy fabric for me
gitambaa	cloth	noun			ikira gitambaa	wear cloth
gitambaa gia kiongo	headgear	noun			oga gitambaa gia kiongo	put on headgear
gitame	garment	noun			ikira gitame	wear a garment
gitanda	bed	noun			Mama iguru ria gitanda	sleep on the bed
gitaru	canoe	noun			gitaru na muti jwa kuringa ruuji	canoe and paddle
gitaru	boat	noun			gitaru gigitune	red boat
Gĩthathanwa	May	noun				May has 31 days
Gĩthũngũ	English	noun			nĩnjaragia Gĩthũngũ	I speak English
Gĩthweri	Swahili	noun			Rũthiomi rwa Gĩthweri	Swahili language
giti	chair	noun			banga iti	arrange the chairs
gituma	noise	noun			tiga kuringa gituma	stop making noise
gitumi	reason	noun			untu bunthe buri na gitumi	everything has a reason
goro	expensive	adjective			ĩna goro	it is expensive
gramu	gramme	noun			gramu ikumi	ten grammes
guaa ndene	fall into	verb			guaa ndene ya kirinya	fall into a pit
guaa nthi	fall down	verb			nkara ikuguaa nthi	the egg has fallen down
guaiya	frighten	verb			guaiya antu babathuku	frighten evil people
gucia	pull	verb			gucia mũkanda	to pull the rope
guciata	fast	verb			guciata na kuromba	fast and pray
gucienda	selfishness	noun			gucienda guti thongi	selfishness is not good
guciendithia	befriend	verb			guciendithia uni	befriend me
gucindwa	defeat	noun			ushindi na gucindwa	victory and defeat
guciumia	determination	noun			tutakithia na guciumia	we will do it with determination
gũcokia ngatho	thank	verb			gũcokeria baba wanyu ngatho	to thank your Father
gũcokia ngatho	thanksgiving	noun			igongona rĩa gũcokia ngatho	thanksgiving service
gukaatha	exultation	noun			ndwimbo cia gukaatha	songs of exultation
gukara bwega	prosperity	noun			thiiri na gukara bwega	peace and prosperity
gũkenania	funny	adjective			Rũgano rwa gũkenania	funny story
gukeneerwa	congratulations	noun			gukeneerwa na kuthithia bwega	congratulations and well done
gukenia	entertaining	adjective			ni i gukenia	it is entertaining
gukia	daybreak	noun			gukia na muundu kuingira	daybreak and nightfall
gukia gwa ntuku	daybreak	noun			gukia gwa ntuku na utuku gukinya	daybreak and nightfall
gukima	pound	verb			gukima fufu	I pound fufu
gukira	fear	verb			gukira irundu bia akuu	fear an apparition
gũkorwo	be	verb		used to indicate state of being. Has different forms depending on the subject person: I am, you are, she/he/it is, we are, they are	gũkorwo wĩ mũndũ wa bata	You are an important person
gukua	die	verb			gukua urimuniini itindene	to die young in the play
gukua	crawl	verb			mwana niagukua	the child is crawling
gukura	grow	verb			mwana agukura	the child has grown
gukura mono	overgrow	verb			nyunjuri igukura mono	the backyard is overgrown
guntanga	bother	verb			ugwe ni uguntanga	you are bothering me
guntu	place	noun			guntu kuriku?	which place?
gura	buy	verb			gura gintu	to buy something
gura	marry	verb			ngura	marry me
gusumbura	bother	noun			gusumbura mono	too much bother
guta	gossip	verb			kumuguta	gossip about her
gutanga	bother	noun			gutanga gukuingi	too much bother
gũtarania	computing	noun			kompyuta nĩĩtaranagia	a computer does computing
gũtaranĩria	addition	noun			1 +1=2; gũkũ nĩ gũtaranĩria	1 + 1 = 2; this is addition
gũte	throw	verb			irio nĩ thũku kwoguo nĩgũte ndacite	the food is spoilt so I have thrown it away
guteta	argue	verb			guteta nawe	argue with him
gutethani	generosity	noun			gutethania gwaku	your generosity
gũthiĩ	walk	verb			gũthiĩ na magũrũ kahora	to walk slowly
gũthomithia	teach	verb			gũthomithia mathabu	to teach mathematics
gutikio	nothing	noun			gutikio ndinakio	I have nothing
gutu	ear	noun			gutu na nyuiuru	ear and nose
gutumiiria	proclamation	noun			gutumiiria uhuru bwa umuntu	proclamation of the rights of humankind
guturikana	overturn	verb			karai gaguturikana	the pan has overturned
gwakana	blazing	adjective			mwanki ju gwakana	blazing fire
gwata	hold	verb			gwata njara yakwa	hold my hand
gwata	catch	verb			gwata mubira	catch the ball
gwathimũra	sneeze	verb			gwathimũra na thauti	to sneeze loudly
gwatia	kindle	verb			gwatia mwanki	kindle a fire
gwatithania	attach	verb			gwatithania na ruthingo	attach to wall
gwenketha	hiccups	noun			nia a gwenketha	he has got the hiccups
gwĩciria	think	verb			ndĩreciria atĩrĩrĩ	I think that ...
gwitikania	agree	verb			ni u gwitikania na buu?	do you agree?
gwitikia	doubt	noun			ati gwitikia	she has doubts
gwitura	leak	verb			mutungi juju ni jugwitura	the bucket leaks
haica	mate	verb			nyamũ nĩ irahaicana	the animals are mating
haidrogeni	hydrogen	noun			ngari ya haidrogeni	hydrogen car
haidurojeni	hydrogen	noun			ngari ya haidurojeni	hydrogen car
he	give	verb			mũhe maĩ	give the water to him
he	wow	exclamation			he! nĩ ngatho!	wow! thank you!
hethagoni	hexagon	noun		a polygon with six angles	hethagoni ĩ kona ithathatũ	a hexagon has six angles
higo	kidney	noun			nyau  nĩ ĩrĩ higo	a cat has a kidney
higo	kidney	noun			nyau nĩ ĩrĩ higo	a cat has a kidney
hinya	strength	noun			hinya na ũhoti	strength and power
hinya	energy	science			no ũcenjie kĩndũ gĩkorwo hinya	you can change mass into energy
hinya	strong	adjective			mũtumia wa hinya	a strong woman
hũma	fork	noun			hũma na kahio	fork and knife
hutia	touch	verb			kũhutia njuĩrĩ yake	to touch her hair
i njiru	black	adjective			nguo i njiru	black cloth
i njumo	dry	adjective			nthi i njumo	dry land
i nkuru	old	adjective			pani i nkuru	old pan
i nthongi	beautiful	adjective			ni i nthongi	it is beautiful
ibuku	book	noun				this book
icokio	answer	verb			mpa icokio	answer me
icungwa	orange	adjective			ikira kobia ya rangi ya icungwa	wear the orange cap
iembe	mango	noun			iembe rikugunda	the mango has ripened
iembe	mango	noun			iembe rikuguunda	the mango has ripened
igana	hundred	adjective		the number 100	cuuba igana	hundred bottles
igana rĩmwe	hundred	adjective		the number 100	cuba igana rĩmwe	hundred bottles
igiita	moment	noun			igiita rikuthira	the moment is up
igita	point	noun			imwe gaturumo ithano ni imwe na nusu	1 point 5 (1.5) is one and a half.
igo	tooth	noun			igo injeru	white tooth
igoro	yesterday	adverb			arakinyire igoro	she arrived yesterday
igoti	court	noun			mbitite igotine	I am going to court
igua	hear	verb			kuigua sirimbi	she heard the whistle
igua ruriitho	be jealous	verb			igua ruriitho iguru ria mukuru wawe	be jealous over her husband
iguru	on	preposition			mama iguru ria metha	sleep on the table
iguru	sky	noun			buuruka wite iguru	to fly into the sky
iguru	up	adverb			tega iguru	look up
igwe mpio	cool	verb			tiga igwe mpio	let it cool
ihĩndĩ	bone	noun			guoko gwakwa kwĩ na mahĩndĩ	my hand has bones
ĩĩ	yes	exclamation			nguuga ĩĩ	I say yes
ija	come	verb			kuija aja	to come here
ijiri	two	adjective			kuri na cuuba ijiri ruthingone	There are two bottles on the wall
ĩka	do	verb		to make	he kaũndũ arĩka	she is doing something
ikara	live	verb			tũikaraga haha	we live here
ikara	sit	verb			gũikara haha	to sit here
ikia miruki	breathe	verb			ikia miruki aniini; nogoka	breathe a little; take a breather
ikira kiongo	memorize	verb			gwikira kiongo	to memorize
ikumi	ten	adjective		the number 10	cuuba ikumi	ten bottles
ikumi na ijiri	twelve	adjective		the number 12	cuuba ikumi na ijiri	twelve bottles
ikumi na imwe	eleven	adjective		the number 11	cuuba ikumi na imwe	eleven bottles
ikumi na inya	fourteen	adjective		the number 14	cuuba ikumi na inya	fourteen bottles
ikumi na inyanya	eighteen	adjective		the number 18	cuuba ikumi na inyanya	eighteen bottles
ikumi na ithano	fifteen	adjective		the number 15	cuuba ikumi na ithano	fifteen bottles
ikumi na ithanthatu	sixteen	adjective		the number 16	cuuba ikumi na ithanthatu	sixteen bottles
ikumi na ithatu	thirteen	adjective		the number 13	cuuba ikumi na ithatu	thirteen bottles
ikumi na kenda	nineteen	adjective		the number 19	cuuba ikumi na kenda	nineteen bottles
ikumi na mugwanja	seventeen	adjective		the number 17	cuuba ikumi na mugwanja	seventeen bottles
imenyithia	news	noun			imenyithia bia mauntu	news of the realm
imitune	red	adjective			miromo imitune	red lips
imwe	one	adjective			kuri na cuuba imwe irungamire iguru ria nyomba	There is one bottle standing on top of the house
ina	sing	verb			kũina rwĩmbũ rwega	to sing a sweet song
inainia	shake	verb			inainia mĩnoga	to shake the tiredness off
indaaja	long	adjective			kireru gikiraaja	long beard
indi	but	conjunction			i nkumienda, indi	I like it, but
indigo	indigo	adjective			nguo ya indigo	indigo cloth
inga	chase	verb			gutiwe umwingatite	no one is chasing him
inga	close	verb			kuinga mulango	to close the door
ingia	increase	verb			wamba bukuingia	burglary is increasing
ingura aniini	prop	verb			ingura murango aniini	prop the door
ing`ana	how much	adjective			ing`ana atia?	how much is it?
ini	liver	noun			ngui nĩ ĩrĩ ini	a dog has a liver
inja	dig	verb			inja irinya	to dig a hole
injumo	parched	adjective			ngozi injumo	parched skin
inkuru	outdated	adjective			lori inkuru	outdated lorry
inthuku	bad	adjective			kuru inthuku	bad dog
inya	press	verb			iinya maita mugwanja	to press it seven times
inya	effort	noun			inya injega	a good effort
inya	power	noun			inya na unene	strength and power
inya	four	adjective		The number 4	kuri na cuuba inya ruthingone	There are four bottles on the wall
inyanya	eight	adjective		The number 8	cuuba inyanya	Eight bottles
inyia	fine	adjective			thia inye buru	grind it finely
inyiiria	oppress	verb			ni ugumpinyiiria	you are oppressing me
ĩrana	tell	verb			areerana rũgano	he is telling the story
irandu	owe	verb			ndina irandu riaku	I owe you
irandu	debt	noun			ena marandu ja maingi	he has many debts
iratu bia kuthamba	slippers	noun			wikirite iratu bia kuthamba	you are wearing slippers
iri na utheri	bright	adjective			nyomba iri na utheri	bright room
iria rutere	beach	noun			muthanga jwa iria rutere	beach sand
irigiritwe na iria	island	noun			Sezchelles irigiritwe na iria	Seychelles island
irigu	banana	noun			iruki niliendete irigu	a monkey likes bananas
irigu	plantain	noun			irigu na mukwacii	plantain and cassava
irinda	dress	noun			irinda ria mbuluu	blue dress
irinya	pit	noun			inja irinya	dig a pit
irinya	hoe	noun			irinya	hoe and cutlass
irinya	hole	noun			irinya riniini	small hole
irio	food	noun			ria irio	eat food
iromba	prayer	noun			iromba ni ririthongi	prayer is good
iru	knee	noun			maru jakwa	my knees
iruki	monkey	noun			iruki riendete marigu	a monkey likes bananas
irundu bia akuu	apparition	noun			gukira irundu bia akuu	fear an apparition
irundu bibithuku	ghost	noun			ndiona irundu bibithuku	I see a ghost
Isilamu	Islam	noun			Ukristu na Uisilamu	Christianity and Islam
ita	call	verb			ita kaiji	to call the boy
ita	go	verb			gwita cukuru	to go to school
ita kioro	go to the toilet	verb			gwita kioro o kiumia	to go to the toilet weekly
ita mbere	proceed	verb			ita mbere kuona	he proceeded to see
itanambere	continue	verb			itanambere na ngugi	continue the work
ĩtarĩ njigananu	odd	mathadj			1 nĩ namba ĩtarĩ njigananu	1 is an odd number
itha	hide	verb			itha iu	to hide behind the door
ithaa	hour	noun			mathaa ikumi	ten hours
ithangu	leaf	noun			ithangu ria ngirini	green leaf
ithano	five	adjective		The number 5	cuuba ithano	Five bottles
ithanthatu	six	adjective		The number 6	cuuba ithanthatu	six bottles
itharimo	blessing	noun			Itharimo bia murungu	God's blessing
ithatu	three	adjective		The number 3	cuuba ithatu	three bottles
ithe	father	noun			ithe wa mwana waka ni muntu wetu	my father's child is my sibling
ithia	incinerate	verb			ithia maratasi jonthe	incinerate all the papers
ithikira	grieve	verb			nkoro yaka ni ikuithikira	my soul grieves
ithori	tear	noun			meetho jakwa jojurite maithori	my eyes filled with tears
ithuĩ	we	pronoun		used to indicate oneself and others	ithuĩ nĩtũrĩaga	we eat
ithuĩ	us	pronoun			tuonie ithuĩ	show us
itia	be wrong	verb			ndina maitia?	am I wrong?
itikia	believe	verb			itikia Kofi	believe Kofi
itikiira	allow	verb			Kubaitikiira	allow them
itikiiria	accept	verb			ku mwitikiiria	accept her
itina	bum	noun			itina ririnene	large bum
itinda	play	noun			tega itinda	watch a play
itithia	drive	verb			gwitithia ngari	drive a car
itumbi ria munda	garden egg	noun			gitwero kia itumbi ria munda	garden egg stew
itumo	spear	noun			bamumuntire na itumo	they pierced him with a spear
ituu	cloud	verb			iguru rikugia ituu	the sky has clouded
ituu	cloud	noun			ituu ri rieru	a white cloud
ituura	pour	verb			ituura ruuji	pour water
iu	it	pronoun		subject pronoun for non-humans	iu ni iguaga	it falls
iu	that	pronoun			nyoni iu	that bird
iua 	flower	noun			iua ririthongi	pretty flower
iuku	book	noun			iuku riri	this book
iuti	boil	noun			iuti riri murimo	a boil is painful
jama	jama	noun			ina jama	sing jama
jollof	jollof	noun			jollof ni irio	jollof is food
jukia	pick up	verb			jukia maiga	pick up the stones
Jumaa	Friday	noun			twana twa muthenya jwa Jumaa	Friday children
Jumamosi	Saturday	noun		day of the week	twana twa muthenya jwa Jumamosi	Saturday children
Jumatatũ	Monday	noun			ciana cia Jumatatũ	Monday children
kaari ka mwariocia	niece	noun			aari ba mwariocia	my nieces
kaatha	commend	verb			kumukaatha	commend her
kabati ga kwojera mati	dustpan	noun			kiegeri na kabati ga kwojera mati	broom and dustpan
kagiita gakoomo	dry season	noun			kagiita gakoomo gagukinya	the dry season has arrived
kaiji	boy	noun			Kaiji kari aja	the boy is here
kaingi	often	adverb			ejaga aja kaingi	she often comes here
kairi	again	adverb			kumwona kairi	see her again
kaja	outside	noun			ita kaja	go outside
kajau	calf	noun			Kajau kawe ni gakathongi	her calves are beautiful
kajea	dove	noun			kajea gakeeru	white dove
kaki	khakhi	noun			suruari ya kaki	khakhi shorts
kameme	radio	noun			ingurira kameme	switch on the radio
kamera	camera	noun			gicicio gia kamera	lens of a camera
Kamerun	Cameroon	noun		A country in Africa	thiĩ Kamerun	go to Cameroon
kamindo	cutlass	noun			neekeria kamindo	give me the cutlass
Kamũgaa	September	noun				September has 30 days
kana	or	conjunction			Kofi kana Ama	Kofi or Ama
kana ka ngurwe	piglet	noun			twana twa ngurwe	piglets
kania	forbid	verb			kania we	forbid her
kanini	small	adjective			kanyamũ kanini	a small thing
kanisa	church	noun			ita kanisa	go to church
Kanyua Hũngũ	November	noun				November has 30 days
kaora	slowly	adverb			nkuru itaga kaora	a tortoise walks slowly
karai	pan	noun			karai gagakuru	old pan
karamu	pen	noun			rangi ya karamu	ink in a pen
karamu ka mata	pencil	noun			maguta kiri karamu ka mata	grease in a pencil
karanga	fry	verb			tumira maguta ja mboga gukaranga gikuyu	use vegetable oil to fry fish
karatasi	page	noun			ingura karatasi ga mirongo iiri	open page twenty-two
karibũ	welcome	exclamation			karibũ karibũ!	welcome welcome!
kathia	deer	noun			simba niyendete nyama ya kathia	a lion likes deer meat
kauna	bodice	noun			ekagira nguu ya kauna	she wears a bodice
kauna	waist	noun			kauna gaku	your waist
kayamba	castanet	noun			inithia kayamba	play the castanets
kebab	khebab	noun			kebab na ncobi	khebabs and beer
kenda	nine	adjective		The number 9	cuuba kenda	Nine bottles
Kenya	Kenya	noun		A country in Africa	thiĩ Kenya	go to Kenya
kenya na kenya	forever	adverb			aturaga kenya na kenya	she lives forever
kethia	greet	verb			Kethia Ama	greet Ama
kethira	if	conjunction			kethira ni a kwendete	if someone loves you
kia	fool	noun			Kia!! Kia!	Fool! Dimwit!
Kĩakani	Akan	noun		a language group originating from West Africa	Niĩ nĩnjaragia Kĩakani	I speak Akan
kiao	empathy	noun			ari na kiao	she has such empathy
kiao	leniency	noun			mwigirue kiao	show him leniency
kiara	finger	noun			mbonia kiara giaku	show me your finger
kiara gia kuguru	toe	noun			kiara gia kuguru na gikinya	toe and heel
kiatho	event	noun			kiatho gikwambiria	the event has started
kiatho	event	noun			kiatho gikuambiriria	the event has started
kiatho	party	noun			mbitite kiatho	I am going to a party
kibara	chest	noun			nchiuri cia kibara	chest hair
kibodi	keyboard	noun			iinya k kiri kibodi	press "k" on the keyboard
kibugu	zero	adjective		A number that indicates nothingness; 0	kuma kibugu mwanka kenda	From zero to nine
kibugu	zero	adjective		A number that indicates nothingness; 0	kuuma kibugu mwanka kenda	From zero to nine
kiegeri	broom	noun			kiegeri na kabati ga kwojera mati	broom and dustpan
kiewa	gift	noun			kiewa gikiega	a good gift
kiewa	award	noun			mue kiewa	give her an award
kigeranio	exam	noun			kigeranio gikiuthu	the exam is easy
kigimbi	goosebumps	noun			ndina kigimbi	I have got goosebumps
kigongoana	sacrifice	noun			rita kigongoana	offer a sacrifice
Kĩhausa	Hausa	noun			rũthiomi rwa Kĩhausa	Hausa language
kĩhoti-othe	almighty	adjective			Ngai kĩhoti-othe	almighty god
Kĩhu	March	noun				March has 31 days
Kĩhu gĩa Kerĩ	October	noun				October has 31 days
kiimba	corpse	noun			kiimba igukora	the corpse is rotting
kĩinũ	vagina	noun			ndũngiuga kĩinũ mũingĩinĩ	you don't say 'vagina' in public
Kĩjaruwo	Luwo	noun		modern written form of the Acholi and Dholuo language	Niĩ nothome Kĩjaruwo	I can read Luwo
kilogramu	kilogramme	noun	kg	metric for mass; 1000 grammes (g) is equal to 1 kilogramme (kg)	kilogramu ikumi	ten kilogrammes
kilomita	kilometer	noun			kilomita ikumi	ten kilometers
kilomita	kilometre	noun			kilomita ikumi	ten kilometres
Kĩmaragathia	Malagasy	noun		a language of Madagascar	Kĩmaragathia	Malagasy language
kimenyano	favouritism	noun			tiga kimenyano	stop the favouritism
kimera	plant	noun			kimera gigitune	red plant
kĩndũ	mass	science			no ũcenjie kĩndũ gĩkorwo hinya	you can change mass into energy
kingangiri	crocodile	noun			kingangiri kiendete gukara ruujine	a crocodile likes water
kingangiri	crab	noun			subu ya kingangiri	crab soup
kingotore	coin	noun			ingotore bina	four coins
kinya	arrive	verb			wakinya undingire thimu	when you arrive, call me
kinyiiria	force	verb			ugwe ga ugunkinyiiria	you are forcing me
kiondo	bag	noun			tega kiondo	look at the bag
kiongo	head	noun			kiongo gikinene	your big head
kiongo	mind	noun			kiongo kiawe	her mind
kiongone	heading	noun			kiongone kia iuku	book headings
kioni	mirror	noun			kioni gikinene	big mirror
kira	quiet	adjective			kira kii	be quiet
kiragutia	butterfly	noun			kiragutia gikithongi	a butterfly is beautiful
kiratasi	paper	noun			kiratasi kia narua	today's paper
kiratu	shoe	noun		footwear that covers all of the foot	ikira iratu biaku	wear your shoes
kireru	beard	noun			kireru gikinene	long beard
kireru	chin	noun			Gwatira kireru giaku	hold your chin
kirima	hill	noun			kirima iguru	hill top
kirima	mountain	noun			kirima iguru	mountain peak
kirindi	crowd	noun			kirindi kiri na gituma	noisy crowd
kiroria	prophet	noun			kiroria wama	powerful prophet
kithao	inactive	noun			ni kithao	he is inactive
kitheti	basket	noun			Kamata kitheti	carry a basket
kithomo	education	noun			ugima bwa mwiri na kithomo	health and education
kithomo	reading	noun			cookera kithomo	repeat the reading
kiu	abdomen	noun			kiu gia kuru	abdomen of a dog
kiu	stomach	noun			kiu gikinene	big stomach
kiugo	word	noun			niĩ nĩnjũĩ ciugo 100	I know 100 words
kiugu	coop	noun			kiugu kia nguku	hen coop
kiumia	service	noun			kiumia gia gucokia nkaatho	thanksgiving service
Kiumia	Sunday	noun			Kwasi na Akosua nĩ ciana cia Kiumia	Kwasi and Akosua are Sunday children
kiura	frog	noun			kiura kiendete ruuji	a frog likes water
kiuria	question	noun			ndina kiuria	I have a question
Kĩyoruba	Yoruba	noun			Rũthiomi rwa Kĩyoruba	Yoruba language
kobithia	loan	verb			nkobithia mbeca	loan me money
kochi	coach	noun			kochi ya timu ya mubira jwa maguru	a football team coach
kokoa	cocoa	noun			muti jwa kokoa	cocoa tree
koma	sleep	verb			gũkoma ũtukũ	to sleep at night
kompyuta	computer	noun			kibodi ya kompyuta	computer keyboard
kona	angle	noun		the length of turn between two straight lines that meet	kona igĩrĩ	two angles
kona	corners	noun			kona cionthe cia nthiguru	all corners of the world
korora	cough	verb			korora nainya	to cough profusely
koti	court	noun			Mbitite kotini	I am going to court
kuandanira	falsification	noun			kwaria urongo na kuandanira	lies and falsifications
kuaririria	preface	noun			kuaririria iuku	book preface
kuetheria	pretend	verb			ni ukuetheria	you are pretending
kugaa	division	noun			ijiri kugaira imwe ni ijiri ; guku ni kugaa	2/1 = 2; this is division
kugegania	funny	adjective			rugono rwa kugegania	funny story
kũgegania	amazing	adjective			Rũgano rwa kũgegania	amazing story
kugia	gain	verb			kethira ndi mwoyo, ni ninkugia gintu kionthe	if I have life, I have gained everything
kugia matunda	bear fruit	verb			muti jukugia matunda	the tree has borne fruit
kugia mpio	get wet	verb			guntu gukugia mpio	the place has gotten wet
kugiana	friction	noun			kugiana kurejira gatigati geetu	friction came between us
kugitirwa igamba	judgement	noun			Kugitirwa igamba ririku	which judgement?
kugurana	marriage	noun			kugurana gukuega	good marriage
kuguru	leg	noun			kuguru kuimbite	swollen leg
