akwa	cry	verb			ruo be akwa kwa oge	to cry each time
akwa	dress	noun			akwa na-acha aninuu aninuu	blue dress
akwa	fabric	noun			zụtara m akwa	buy fabric for me
akwa 	cloth	noun			yiri akwa 	wear cloth
akwa 	garment	noun			yiri akwa 	wear a garment
akwa	towel	noun			akwa mmiri mmiri	wet towel
akwa	bed	noun			rahu na-elu akwa	sleep on the bed
akwa 	egg	noun			akwa ọkụkọ	chicken egg
akwa-ịsị	pillow	noun			akwa-ịsị na akwa	pillow and bed
akwara	vein	noun			ọbara agabiga akwara	blood passes through veins
akwara	artery	noun		arteries carry blood away from the heart	nnukwu akwara	a large artery
akwụ	coop	noun			akwụ ọkụkọ	hen coop
akwụ-olu	pineapple	noun			ụmị akwụ-olu	pineapple juice
akwụkwọ 	paper	noun			akwụkwọ tata	today's paper
akwụkwọ	certificate	noun			mgbe ị na mezue akwụkwọ ị ga-esi a akwụkwọ	when you complete school you get a certificate
akwụkwọ	book	noun			akwụkwọ a	this book
akwukwo ego	cheque	noun			dee akwukwo ego	write a cheque
akwukwo icho oru	application	noun			akwukwo icho oru ji icho oru	job application
akwụkwọ ozi	letter	noun			dee akwụkwọ ozi	to write a letter
ala	floor	noun			n'ala	on the floor
ala 	land	noun			gote ala	buy land
ala ọma jijiji	earthquake	noun			ọ bụ ala ọma jijiji	it is an earthquake
ala ọma jijiji	earthquake	noun			ala ọma jijiji nnukwu	big earthquake
aluluu 	mist	noun			aluluu ụtụtụ	morning mist
alum di na nwunye	marriage	noun			ezigbo alum di na nwunye	good marriage
aluminom	aluminium	science			aluminom (Al) nwere 13 protoni	aluminium (Al) has 13 protons
amaghị	novice	noun			ọ bu amaghị	he is a novice
amala	paddle	noun			ụgbọ-amala na amala	canoe and paddle
amamịhe	wisdom	noun			ike na amamịhe	strength and wisdom
amamịhe	knowledge	noun			amamịhe nile dị na ụwa	all knowledge in the world
amanị 	hour	noun			amanị iri	ten hours
amaokwu	verse	noun			amaokwu atọ	three verses
amụ	penis	noun			anaghị ekwu 'amụ' n'igwe mmadu	you don't say 'penis' in public
amụba	increase	verb			ochi na amụba	burglary is increasing
amusu 	witchcraft	noun			ịta amusu	practise witchcraft
ana	charge	science			ọkụ eletrik nwere nti ụgwọ na-adịghị mma ana	electricity has positive charge and negative charge
anmmiri gbarampi	oyster	noun			mu eri anmmiri gbarampi	I eat oysters
anọ	four	adjective		The number 4	e nwere okpokoro olol anọ nọ n'elu aja	There are four bottles on the wall
anụ	meat	noun			anụ ewu	goat meat
añụ	drink	verb			na-añụ mmiri	to drink water
anụ adụnyere n'osisi	khebab	noun			anụ adụnyere n'osisi na mmanya	khebabs and beer
anụ ehi	beef	noun			rie anụ ehi	eat beef
anụmanụ	animal	noun			nkịta bụ anụmanụ	a dog is an animal
aṅụrụma	drunkard	noun			ọ bụ onye aṅụrụma	he is a drunkard
anwụ	bee	noun			anwụ buru ibu	many bees
anwụ	mosquito	noun			anwụ ataala m	a mosquito has bitten me
anwụ na-acha	sunny	adjective			ụbọchị anwụ na-acha	a sunny day
anwụrụ	smoke	noun			dumịe anwụrụ	belch smoke
anya 	eye	noun			anya na nku-anya	eye and eyebrow
anya	lens	noun			anya ose-inyinyo	lens of a camera
anya-mmiri	tear	noun			anya-mmiri juru m anya	my eyes filled with tears
anya-mmiri	teardrop	noun			ụfọdụ anya-mmiri	a few teardrops
anyanwụ	sun	noun			anyanwụ na amụke	the sun is shining
anyara	garden egg	noun			ofe anyara	garden egg stew
anyị	use	verb			gị uche anyị ya nke ahụ	you will use it like that
anyị	us	pronoun			gosi anyị	show us
anyị	our	possessive			ụlọ anyị	our house
anyị	we	pronoun		used to indicate oneself and others	anyị riri	we eat
anyụ	watermelon	noun			eri anyụ ahụ	eat the watermelon
apa	scar	noun			nti ya nwere apa	her cheek has a scar
apịtị	mud	noun			sachaa apịtị	wash the mud
ara	breast	noun			mmiri ara	breast milk
arịọ	request	verb			ruo arịọ nrị	to request food
ariri	centipede	noun			anya na ariri ahụ	look at the centipede
arọ	weight	noun			nyịrị-arụ arọ	a heavy weight
asaa	seven	adjective		The number 7	ololo/karama asaa	seven bottles
asacha	wash	verb			ruo asacha ahụ karama	to wash the bottles
asacha	wash	verb			asacha akwa	wash clothes
asatọ	eight	adjective		The number 8	ololo/karama asatọ	Eight bottles
asị	hate	verb			ruo asị ngana	to hate laziness
asị 	lie	noun			ọbụ asị	it is a lie
asị-asị	negative	adjective			nke asị-asị	negative one
asiolu	necklace	noun			ọdụ-enyi asiolu	ivory necklace
asịrị	gossip	noun			asịrị adịghị mma	gossip is not good
Asọm-mpi	Olympics	noun			Asọm-mpi	Olympics competition
asọmpi	competition	noun			asọmpi egwuri egwu bọọlụ	football competition
asụsụ	language	noun			ọtụtụ asụsụ	many languages
atọ 	three	adjective		The number 3	enwere ololo/karama atọ dị na ahụ aja	three bottles
atọ	three	adjective		The number 3	ololo atọ	three bottles
atọm	atom	science			atọm nwere ntọala na ịlektrọn	an atom has a nucleus and electrons
atọm	atom	science			atọm nwere ntọala na elektrọn	an atom has a nucleus and electrons
atụ	toothbrush	noun			atụ na ịhe eji ata-atụ	toothbrush and toothpaste
atụghị-anya	surprise	noun			oke atụghị-anya	great surprise
atụrụ	sheep	noun			anụ atụrụ	sheep meat (i.e. mutton)
awayị	porridge	noun			ọka-ajata awayị	millet porridge
awọ	frog	noun			mmiri na-amasị awọ	a frog likes water
azịza	answer	noun			nye mu azịza	give me an answer
azịza	broom	noun			azịza n'ihe 	broom and dustpan
azụ 	fish	noun			azụ eyere-eye	fried fish
azu	back	noun		rear or reverse surface of a thing	azu uzọ ahụ	the back of the door
azu	back	noun		rear or reverse surface of a thing	azu nke uzọ ahụ	the back of the door
azụ ụlọ	backyard	noun			azụ ụlọ m etochiela	the backyard is overgrown
azụmahịa	business	noun			azụmahịa na ndọrọ-ndọrọ ọchịchị	business and politics
banye	enter	verb			banye n'ime ụlọ ahụ	enter into the room
banyere	about	preposition			mu na-eche banyere gị	I think about you
bayoloji	biology	noun		the study of living things	anyị  na-amụta bayoloji	we are learning biology
bayoloji	biology	noun		the study of living things	anyị na mmụta bayoloji	we are learning biology
beelutu	belt	noun			beelutu ojii	black belt
Bekee	English	noun			A ma m ka esi asụ Bekee	I speak English
belata	reduce	verb			belata ya site ise	reduce it by five
belụsọ	except	conjunction			belụsọ Chukwu	except God
Benin	Benin	noun		A country in Africa	gaa Benin	go to Benin
beriliọm	beryllium	science			beriliọm (Be) nwere protons ano	beryllium (Be) has 4 protons
bia	come	verb			ruo bia ebea	to come here
bishọp	bishop	noun			nwanyị bụ bishọp	she is a bishop
blọọgụ	blog	noun			blọọgụ gbasara nri	food blog
bolom-bolom	balloon	noun			bolom-bolom abụọ	two balloons
bọọlu	ball	noun			gbaa bọọlu	play ball
boroni	boron	science			boroni (B) nwere 5 protoni	boron (B) has 5 protons
bọs	bus	noun			ebe bọs na-akwụsị	bus stop
bota	butter	noun			achịcha na bota	bread and butter
breeki	brake	noun			breeki nke otu ugbọ-ala	brake of a car
brooshi	brush	noun			brooshi ojii	a black brush
bụ	be	verb		used to indicate state of being. Has different forms depending on the subject person: I am, you are, she/he/it is, we are, they are	Ị bụ onye dị mkpa	You are an important person
bụ ọnụ	expensive	adjective			ọ bụ ọnụ	it is expensive
bulie	raise	verb			bulie aka gị	raise your hand
buo	sing	verb			na-buo abu utọ	to sing a sweet song
Burkina Faso	Burkina Faso	noun			gaa Burkina Faso	go to Burkina Faso
cancel	cancel	verb			ahụ	cancel the meeting
Chewa	Chewa	noun			asụsụ Chewa	Chewa language
chi	god	noun			chi n'anaghị aharịpụ	dependable god
chi ofufo	daybreak	noun			chi ofufo n'ojiji	daybreak and nightfall
chi-ojiji	nightfall	noun			chi-ofufo na chi-ojiji	daybreak and nightfall
chinchi	bedbug	noun			ruo gbu chinchi	to kill bedbugs
chinchi	louse	noun			chinchi ọkụkọ	chicken lice
chọkọleti	chocolate	noun			chọkọleti ahụ dị ọnụ ala	the chocolate has become cheap
chọta	find	verb			chọta okwu ahụ	find the word
daalụ	thanks	exclamation			daalụ Mandela! 	Thanks Mandela!
dai	dye	noun			dai ojii	black dye
dalụ	hello	exclamation			mazị dalụ	hello sir
dalụ o	thank you	exclamation			dalụ nke ọma	thank you very much
dalụ o	well done	exclamation			dalu ọrụ!	job well done!
dayamondu	diamond	noun			dayamondu ọcha	a white diamond
dee	write	verb			ruo dee akwụkwọ ozi	to write a letter
di	husband	noun			ahụrụm di m na-anya	I love my husband
die	die	verb			 n'ime ahụ egwuregwu	to die young in the play
dịka	just	preposition			dịka osiri ruo ebe ahụ	just as he got there
dịka	as	adverb			dịka osi dị	as it is
dike	brave	adjective			nwoke a bụ dike	brave man
dina	lay	verb			ụmụ anụmanụ ga dina n'ebe	animals will lay there
dịrị otu	unite	verb			Afrịka uche dịrị otu	Africa will unite
dochie	replace	verb			dochie mu	replace me
dọkịta	doctor	noun			nwanyị a bụ dọkịta	she is a doctor
ebe	area	math		a quantity that represents the size of a surface	ebe = ogologo * obosara	area (rectangle) = length x width
ebe 	somewhere	pronoun			ọnwere ebe anyị na aga	we are going somewhere
ebe	place	noun			kedụ ebe ọbụ?	which place?
ebe ahụ	there	noun		that place	ebea na ebe ahụ	here and there
ebe ana ede ụgbọ ala	garage	noun			ebe ana ede ụgbọ ala	car garage
ebe kwado	fortress	noun			chi bu ebe kwado mu	God is my fortress
ebe ndebe-isi 	lodge	noun			nọdụ na ebe ndebe-isi a ọbere oge	stay at the lodging for a while
ebe nile 	everywhere	pronoun			ebe nile dị ọkụ	everywhere is hot
ebe obibi	habitat	noun			ebe obibi umu anumanu	habitat of animals
ebea 	here	noun		this place or this position	si ebea jee	go from here
ebea	here	adverb			pịnye aka ebea	click here
ebea	here	adverb			pịnye ebea	click here
ebea	herring	noun			ebea bu  azụ	a herring is a fish
ebee	where	adverb			ebee ka ibi?	where do you live?
ebi	live	verb			anyi na-ebi ebea	we live here
ebi ndụ	lifestyle	noun			ifịk si ebi ndụ	an active lifestyle
ebibi	destroy	verb			ebibi ịhe nile	destroy everything
ebighị ebi	eternity	noun			site ugbua ruo ebighị ebi	from now to eternity
ebiri-mmiri	storm	noun			ebiri-mmiri ji amụma	storm with thunder
ebola	ebola	noun			ebola bu ọrịa	ebola is a disease
ebu	carry	verb			ebu akwụkwọ ahụ	carry the book
ebu	wasp	noun			ọtụtụ ebu	many wasps
ebube	glory	noun			ebube nke agbụrụ mmadu	glory of humankind
ebumnuche	aim	noun			ebumnuche ndu	life's aim
echetara	remind	verb			ruo echetara ọnye	to remind someone
echi 	tomorrow	adverb			ọ ga abata echi	she will arrive tomorrow
echiche	worry	noun			ọtụtụ echiche	many worries
echiche 	thought	noun			echiche gị	your thoughts
echichi	chief	noun			echi nwanyị a echichi	she is a chief
edo-edo	yellow	adjective			ọkọlọtọ na-acha edo-edo	yellow flag
ee	yes	exclamation			m na-ekwu ee	I say yes
eehee	wow	exclamation			Eehee! Dalụ o	wow! thank you!
efere 	plate	noun			saa efere gị	wash your plate
efere	basin	noun			efere itolu	nine basins
efere egwu	cymbal	noun			kụọ efere egwu	play the cymbals
efu	zero	adjective		A number that indicates nothingness; 0	site na efu rụọ itolu	From zero to nine
efu	empty	adjective			efu ite mmiri	empty bucket
egbe-igwe	thunder	noun			amụma na egbe-igwe	storm with thunder
egbugbere-ọnụ	lip	noun			egbugbere-ọnụ na-acha mme-mme	red lips
ego	cash	noun			m nwere ego	I have cash
ego	money	noun			ego na-enye aka	money helps
ego	price	noun			ego ole?	how much is the price?
ego-ịgwe	coin	noun			ego-ịgwe anọ	four coins
egosi	pointer	noun		(Computing) a graphical image on the computer monitor or other display device that echoes movements of the pointing device, commonly a mouse or touchpad.	anyị egosi ahụ	use the pointer
egwu	awesome	adjective			egwu chi	awesome God
egwu 	music	noun			kụọ egwu	play music
egwu	fear	noun			egwu juru ya obi	fear has filled her heart
egwuregwu	play	verb			anyị na egwuregwu	we are playing
egwuregwu	play	noun			lelee egwuregwu	watch a play
egwuregwu	sport	noun			ọ na enwe mmasị egwuregwu	she likes sports
egwuregwu	game	noun			gba egwuregwu	play a game
egwuregwu bọọlu	soccer	noun			asọm-mpi egwuregwu bọọlu	football competition
egwurugwu	rainbow	noun			mu ihu egwurugwu	I see a rainbow
egwusi	melon	noun			egwusi griin	green melon
ehi	ox	noun			mu ihu ehi	I see an ox
ehi	cow	noun			anụ ehi	cow meat; beef
ehihie	afternoon	noun			etiti ehihie	I will come in the afternoon
ehihie ọma	good afternoon	exclamation			ehihie ọma Esi	good afternoon Esi
ejeije	walk	verb			ruo ejeije nwayọ-nwayọ	to walk slowly
ejeije	walk	verb			naejeije nwayọọ nwayọọ	to walk slowly
ejije	film	noun			ndị mere ejije	cast of a film
ejije	drama	noun			Amasị m ejije fim	I like drama films
ejuna	snail	noun			anam eri ejuna	I eat snails
ekele	thank	verb			na-ekele nna gị	to thank your Father
ekeleghị-ekene	unappreciativeness	noun			egosila ekeleghị-ekene gị	do not show your unappreciativeness
ekene	thanksgiving	noun			ụka ekene	thanksgiving service
ekiri	watch	verb			ruo ekiri football	to watch football
ekpe	left	adjective			gaa na-ekpe	go left
ekpere	pray	verb			ruo kpee ekpere maka m ndi-iro-ada	to pray for my enemies
ekpere 	prayer	noun			ekpere amaka	prayer is good
ekwe ntị	telephone	noun			ekwe ntị nke ụlọ	house telephone
ekwesịghị-ekwesị	unnecessary	adjective			mkparị ekwesịghị-ekwesị	unnecessary insults
ekwu	speak	verb			na-ekwu eziokwu	to speak the truth
ekwu	say	verb			m na-ekwu ee	I say yes
ekwu-ọkụ 	stove	noun			ekwu-ọkụ gasị	gas stove
ekwuchitere	spokesperson	noun			onyeisi si ọnụ na ekwuchitere	the chieftain's spokesperson
elekere	clock	noun		a free-standing device which tells the time	gwa m oge na elekere	tell me the time on the clock 
elu	up	adverb			lee anya na elu	look up
eluịgwe	sky	noun			ịfebanye na eluịgwe	to fly into the sky
eluulo	roof	noun		the cover over the top of a building	ahụ ụlọ na ahụ mme-mme eluulo	the house with the red roof
eme	do	verb		to make	ọ na-eme ihe	she is doing something
eme	happen	verb			ka ya eme	let it happen
emecha	later	adverb			ha ga eri ma emecha	they will eat later 
emegbu	bully	verb			ha me emegbu ya	they are bullying him
emeghe	open	verb			mu emeghe uzọ ahụ	I open the door
emegide	oppose	verb			anyị uche emegide ihe ọjọọ	we will oppose evil
emekarị	trend	noun			ezigbo emekarị	a good trend
ememme	festival	noun			kwa afọ ememme	a yearly festival
emetụ	touch	verb			ruo metụ ntutu ya	to touch her hair
emume	event	noun			emume ebidola	the event has started
enjinia	engineer	noun			ihe enjinia na-eme ka ngwa oru	an engineer makes tools
enwe	monkey	noun			unere na-amasị enwe	a monkey likes bananas
enweghị-ego	poverty	noun			enweghị-ego maọbụ akụ na ụba	poverty or wealth
enwere ike 	maybe	adverb			enwere ike ọ bịa	maybe he will come
enye	give	verb			enye ya mmiri ahụ	give the water to him
enyemaka	help	verb			gị n'me enyemaka ọnye ọbụla	you are helping everyone
enyemaka	assistant	noun			enyemaka m	my assistant
enyemaka	help	noun			ọnye ọbụla chọrọ enyemaka	everyone needs help
enyi	friend	noun			enyi m	my friend
enyi	elephant	noun			enyi bụ nnukwu anụ	an elephant is very big
enyo	mirror	noun			enyo buru ịbu	big mirror
eri	cost	noun			ego ozuzu =eri + uru	price = cost + profit
eri	eat	verb			na-eri ihe nile	to eat everything
Eritrea	Eritrea	noun			ga'a Eritrea	go to Eritrea
ero	mushroom	noun			ofe ero	mushroom soup
esemokwu 	quarrel	noun			nnukwu esemokwu	a big quarrel
esemokwu	squabbles	noun			esemokwu na mkparị	squabbles and insults
esemokwụ	discord	noun			asị na esemokwụ	lies and discord
esighi ike 	soft	adjective			achịcha esighi ike	soft bread
ete ime	abortion	noun			dọkịta rụrụ ete ime	the doctor performs abortion
Ethiopia	Ethiopia	noun		A country in Africa	ruo ga'a Ethiopia	go to Ethiopia
etiti 	centre	noun			nọdụ na etiti	be in the centre
etiti isi	forehead	noun			lee ya anya n'etiti isi	look at her forehead
etuketu	hiccups	noun			ọnwere etuketu	he has got the hiccups
ewu	goat	noun			ewu na aturu	a goat and a sheep
eze	king	noun			ọbụ eze	he is a king
eze	tooth	noun			eze ọcha	white tooth
ezenwanyị	queen	noun			ọ bụ ezenwanyị	she is a queen
ezi	pig	noun			ụfọdụ ezi na-acha uhie-uhie	some pigs are pink
ezi n'ụlọ	family	noun			ezi n'ụlọ ọhụrụ	new family
ezi obi-ebere	leniency	noun			gosi ya ezi obi-ebere	show him leniency
ezie	though	conjunction			mu ịhụ ezie ya bu ọchịchịrị	I see though it is dark
eziga	send	verb			eziga mu	send me
ezigbo	good	noun			ezigbo na ihe ọjọọ	good and evil
ezigbo 	good	adjective			ezigbo onyinye	a good gift
eziokwu	true	adjective			ọ bụ eziokwu	it is true
eziokwu	truth	noun		state or quality of being true to someone or something	ọ kwuru eziokwu	she spoke the truth
ezu	lake	noun			ezu ejufela oke	the lake has overflowed
ezu ohi	steal	verb			ezu ohi na ebibi	steal and destroy
faịlụ	file	noun			kọmpyuta faịlụ	computer file
fechaa	lightweight	adjective			akwụkwọ ahụ fechaa	the book is lightweight
florin	fluorine	science			florin (F) nwere 9 protoni	fluorine (F) has 9 protons
fọdụrụnụ	remainder	noun			fọdụrụnụ nke nrị ahụ	the remainder of the food
Fraide	Friday	noun			umu Fraide	Friday children
fu ... nanya	love	verb			m fu gi nanya	I love you
fụọ	blow	verb			fụọ ikuku	blow air
furu efu	lose	verb		to not have something	ọ furu efu ya ụzọ ụlọ	He lost his way home
ga'a	go	verb			ruo ga'a ụlọ akwụkwọ	to go to school
GaDangme	GaDangme	noun		Ga. A West African people; their language	m na-ekwu GaDangme	I speak GaDangme
gbachiekwa	padlock	noun			gbachiekwa na igodo	padlock and key
gbaziri	borrow	verb			gbaziri ego	borrow money
Gbe	Gbe	noun			asụsụ Gbe	Gbe language
genti	listen	verb			ruo genti n'egwu	to listen to music
Ghana	Ghana	noun		a country in Africa	a na-akpọ ndị si obodo Ghana  ndị Ghana	people from Ghana are called Ghanaians
gị	you	pronoun		second person singular subject pronoun. Used to indicate one person being addressed	gị riri	you eat
gị	your	possessive		2nd person singular possessive pronoun	ụlọ gị	your house
gịnị	what	pronoun			gịnị bụ ịhe ahụ?	what is that?
giraaf	giraffe	noun			giraaf bụ anụmanụ	a giraffe is an animal
gịrị-gịrị	thin	adjective			mkpịsị azịza dị gịrị-gịrị	thin broomstick
gọmentị	government	noun			gọmentị Nkruma	Nkrumah's government
gooldu	gold	noun			isi na gooldu	fragrance and gold
goolu	goal	noun			akara goolu	score a goal
goro-goro	liquid	adjective		flows and has constant volume	mmiri dị goro-goro	liquid water
gọvanọ	governor	noun			ọ bụ gọvanọ ahụ	she is the governor
gramme	gramme	noun			gramme iri	ten grammes
griin	green	adjective			griin akwụkwọ	green leaf
gụsịrị akwụkwọ	graduate	noun			ọ bu gụsịrị akwụkwọ	she is a graduate
gwam gwam gwam	riddle	noun			ajụ-azaa na gwam gwam gwam	puzzles and riddles
gwongworo 	lorry	noun			ebe nkwụsị gwongworo	lorry stop
ha	them	pronoun			gosi ha	show them
ha	their	possessive			ụlọ ha	their house
ha	they	pronoun		used to indicate people, or things, previously mentioned	ha na-eri	they eat
ha dum 	totally	adverb			ha dum gbara ọkụ	it is totally burnt
hajha	sacrifice	noun			chụọ hajha	offer a sacrifice
halleluya	hallelujah	exclamation		means "God be praised"	na abụ abụ halleluya	sing hallelujah
hama	hammer	noun			hama na ntu	hammer and nail
