bereka	birth	verb			kubereka mapatya	to birth twins
berillium	beryllium	science			Berillium(Be) ane china atomu	beryllium (Be) has 4 protons
bete	cockroach	noun		also known as a roach (American English)	ndirikuona bete	I see a cockroach
bhabhaisa	goodbye	exclamation			bhabhaisa	say goodbye
bhachi	coat	noun			munhukadzi akapfeka bhachi	she is putting on a coat
bhadhara	pay	verb			ndichabhadhara	I will pay
bhagidhi	pail	noun			bhagidhi ne sipo	pail and soap
bhanan`ana	thunder	noun			fashamu ne bhanan`ana	storm with thunder
bhandi	belt	noun			bhandi dema	black belt
bhanga	bank	noun			mari yangu iri ku bhanga	my money is at the bank
bhasikoro	bicycle	noun			bhasikoro idzva	new bicycle
bhathirumu	bathroom	noun			enda kubhathirumu	go to the bathroom
bhatiri	battery	noun			itsva bhatiri	a new battery
bhavudhe	birthday	noun			nhasi ibhavudhe rangu	today is my birthday
bhayoroji	biology	noun		the study of living things	tiri kudzidza byayoroji	we are learning biology
bhazi	bus	noun			chiteshi che bhazi	bus stop
bhegi	bag	noun			tarisa ku bhegi	look at the bag
bheka	bake	verb			bheka chingwa	bake bread
bhera	bell	noun			bhera rechikoro	school bell
bhinzi	bean	noun			mupunga ne bhinzi	rice and beans
bhiza	horse	noun			bhiza re chena	white horse
bhizimisi	business	noun			bhizimisi nematongerwo enyika	business and politics
bhodyera	bottle	noun			mabhodyera mashanu	five bottles
bhokisi	box	noun			bhokisi A iguru pane bhokisi B	box A is bigger than box B
bhora	ball	noun			tamba bhora	play ball
bhorare ziso	eyeball	noun			ziso ne bhorare ziso	eye and eyeball
bhosvo	horn	noun		musical instrument with deep voice	mhanzi we bhosvo	horn music
bhuku	book	noun			bhuku iri	this book
bhurauni	brown	adjective			shiri ye bhurauni	brown bird
bhururuka	fly	verb			bhururuka kuenda kudenga	to fly into the sky
bhuruu	blue	adjective			dhirezi re bhuruu	blue dress
bika	cook	verb			bika mupunga shoma	cook a little rice
bira	party	noun			ndi ri kuenda ku bira	I am going to a party
bishopu	bishop	noun			a ri bishopu	she is a bishop
bodi	bodice	noun			anofeka bodi	she wears a bodice
bopoto	squabbles	noun			bopoto ne zvituko	squabbles and insults
bopoto	quarrel	noun			bopoto hombe	a big quarrel
boron	boron	science			boron (B) ane shanu atomu	boron (B) has 5 protons
budirira	thrive	verb			masvosve ari kubudirira	the ants are thriving
buditsa	reveal	verb			buditsa chokwadi	reveal the truth
bumbunuka	heal	verb			bumbunuka nhenda	heal disease
buri	hole	noun			buri diki	small hole
Burkina Faso	Burkina Faso	noun			enda ku Burkina Faso	go to Burkina Faso
buve	spider	noun			dandemutande	spider's web
bvisa	remove	verb			kubvisa shangu pano	to remove the shoes from here
bvoronga	sabotage	noun			i no i bvoronga	this is sabotage
bvuma	agree	verb			uno bvuma here	do you agree?
bvumbamira	protect	verb			ti bvumbamire	protect us
bvumidza	allow	verb			va bvumidze ivo	allow them
bvunza	ask	verb			bvunza Kofi	to ask Kofi
bvupa	bone	noun			maoko angu anemapfupa	my hand has bones
bvute	shade	noun			ndi rikugara zasi pebvute	I am sitting under the shade
bvuvano	responsibility	noun			i bvuvano rako	it is your responsibility
bwato	canoe	noun			bwato ne chova	canoe and paddle
bwinga	flesh	noun			bwinga ne ropa	flesh and blood
bwirura	cast	noun			bwirura rwe firimu	cast of a film
chacho	specific	adjective			ndiratidze chinhu chacho	show me the specific thing
chaja	charge	science			magetsi ane chaja iripositivi ne chaja irinegetivi	electricity has positive charge and negative charge
chakachipa	cheap	adjective			chakachipa	be cheap
chakanaka	good	adjective			chipo chakanaka	a good gift
chakapfava	soft	adjective			chingwa chakapfava	soft bread
chake	hise	pronoun		his	chinhu ichi ndechake	this thing is his
chando	snow	noun			pane chando pa gomo	there is snow on the mountain
changamire	sir	noun			ndi nokutendai changamire	I thank you sir
chaunga	crowd	noun			chaunga chineruzha	noisy crowd
cheka	cut	verb			kucheka keke kuta zviviri	to cut the cake in two
cheki	cheque	noun			nyora cheki	write a cheque
chema	cry	verb			kuchema nguva dzose	to cry each time
chembera murume	old man	noun			a ri chembera murume	he is an old man
chembere	old lady	noun			chembere changu	my old lady
chena	white	adjective			imba chena	white house
chengeta	keep	verb			chengeta sandura	keep the change
chengeta	save	verb			i chengete	save it
cheni	chain	noun			aka gura cheni dzangu	she has broken my chains
Chewa	Chewa	noun			Mutauro we Chewa	Chewa language
chibakera	blow	noun			mupe chibakera	give him a blow
chibharuma	balloon	noun			zvibharuma zviviri	two balloons
chibodzwa	goal	noun			mwisa chibodzwa	score a goal
chibviko	profit	noun			ita chibviko	make profit
chichese	group	noun			regedza tiwane chichese	let us found a group
chidhakwa	drunkard	noun			ichi chidhakwa ichi	he is a drunkard
chidhori	doll	noun			chidhori channgu	my doll
chidimbu	half	noun		one out of two equal divisions	chimwe ne chidimbu	one and half
chidoonyera	discord	noun			manyepo ne chidoonyera	lies and discord
chiedza	light	noun			chiedza che denga	light of the sky
chiedza huremu	lightweight	adjective			bhuku i chiedza huremu	the book is lightweight
chifosiforo	phosphorus	science			chifosiforo (P) ane gumi neshanu atomu	phosphorus (P) has 15 protons
chigararamupumburu	blowfly	noun			zvigaramupumburu zvvino svota	blowflies are annoying
chigaro	chair	noun			rongedza zvigaro	arrange the chairs
chigaro	stool	noun			gara pa chigaro	sit on the stool
chigaro	sofa	noun			zvigaro zvishanu	five sofas
chigero	scissors	noun			ndi pe chigero	give me the scissors
chigunwe	finger	noun			ndiratidze chigunwe chako	show me your finger
chigunwe chikuru	thumb	noun			shandisa chigunwe chikuru kuvhota	use your thumb to vote
chihori	password	noun			sandura chihori	change password
chii	what	pronoun			chii ichocho?	what is that?
chiitiko	event	noun			chiitiko chatanga	the event has started
chikafu	food	noun			idya chikafu	eat food
chikamu	part	noun			bhuku rine zvikamu zvitatu	the book has three parts
chikepe	boat	noun			chikepe chitsvuku	red boat
chikomo	hill	noun			denga rechikomo	hill top
chikonzero	reason	noun			Zvinhuzvose zvine chikonzero	everything has a reason
chikoro	school	noun		a place where learning happens	ndinodzidza kuverenga kuchikoro	I learn to read at school
Chikumi	June	noun			Chikumi ane mazuva makumi matatu	June has 30 days
Chikunguru	July	noun			Chikunguru ane mazuva makumi matatu nerimwe	July has 31 days
chikwangwani	logo	noun			chikwangwani che kereke	church logo
chikwangwani	symbol	noun			chikwangwani che simba	symbol of power
chikwereti	loan	noun			ndinoda chikereti	I need a loan
chikwereti	owe	verb			ndine chikwereti newe	I owe you
chikweshamazino	toothbrush	noun			chikweshamazino ne mukweshamazino	toothbrush and toothpaste
chikwreti	debt	noun			ane zvikwereti zvakawanda	he has many debts
chimbo	song	noun			ridza chimbo	play a song
chimbuzi	toilet	noun			enda ku chimbuzi	go to the toilet
chimiso	point	noun			potsi chimiso shanu zvinoreva potsi nechidimbu	1 point 5 (1.5) is one and a half.
chimuzuva	helium	science			chimuzuva (He) ane atomu maviri	helium (He) has 2 protons
China	Thursday	noun			vana vakaberekwa musi weChina	Thursday children
chingwa	bread	noun			chingwa chakapfava	soft bread
chinhu	thing	noun		a reference to an unnamed object	chinhu; zvinhu	the thing; the things
chiningoningo	wrist	noun			pfunda iye chiningoningo	hold her wrist
chinongedzo	pointer	noun		(Computing) a graphical image on the computer monitor or other display device that echoes movements of the pointing device, commonly a mouse or touchpad.	shandisa chinongedzo	use the pointer
chinyadzi	disgrace	noun			nyadzi ne chinyadzi	shame and disgrace
chiokomuhomwe	bribe	noun			ari kuda chiokomuhomwe	he wants a bribe
chipatara	hospital	noun			enda kuchipatara	go to a hospital
chipembenene	insect	noun		an animal with 6 legs	bete chipembenene	a cockroach is an insect
chipembenene	butterfly	noun			chipembenene chakanaka	a butterfly is beautiful
chipfuva	chest	noun			vudzi rechipfuva	chest hair
Chipiri	Tuesday	noun			vana vakaberekwa musi weChipiri	Tuesday children
chipiripiri	pepper	noun			chipiripiri opisa	the pepper burns
chipo	gift	noun			chipo chakanaka	a good gift
chipoko	ghost	noun			ndirikona chipoko	I see a ghost
chipunu	spoon	noun			zvipunu gumi nezvitanhatu	sixteen spoons
chirambo	womb	noun			chirambo che vanhukadzi	female's womb
chirango	service	noun			chirango chekutenda	thanksgiving service
chiratidzo	sign	noun			chiratidzo e tariro	a sign of hope
chirebvu	chin	noun			bata chirebvu	hold your chin
chiringaziva	clock	noun		a free-standing device which tells the time	ndiudze kuti inguvai pachiringazuva	tell me the time on the clock 
chiringazuva	watch	noun		a wearable device for telling the time	chiringazuva chidiki	a small watch
chiringiro	mirror	noun			chiringiro chikuru	big mirror
chironda	sore	noun			imbwa i rikunanzva chironda chaiyo	the dog is licking its sore
chiropa	liver	noun			imbwa inechiropa	a dog has a liver
Chirungu	English	noun			ndinotaura Chirungu	I speak English
chirwere	disease	noun			phora chirwere	heal disease
chishamiso	wonder	noun			chisamiso ne rudo	wonder and love
Chishanu	Friday	noun			vana vakaberekwa musi weChishanu	Friday children
chisikwa	creation	noun			chisikwa chese	all creation
chisimwa	plant	noun			chisimwa chitsvuku	red plant
chiso	face	noun			tarisa chiso changu	look at my face
chisvo	razor	noun			rodzera chisvo	sharpen the razor
chisvusvuro	breakfast	noun			achadya chisvusvuro	he will eat breakfast
Chitatu	Wednesday	noun			vana vakaberekwa musi weChitatu	Wednesday children
chiteshi	station	noun			chiteshi chechitema	train station
chitima	train	noun			chitima chitsva	new train
chitoro	store	noun			ndichatenga chikafu kuchitoro	I will buy food from the store
chitsidzo	promise	noun			ndipe chitsidzo	give me a promise
chitsitsinho	heel	noun			gunwe ne chitsitsinho	toe and heel
chitsuwa	island	noun			chitsuwa che Seychelles	Seychelles island
chitunha	corpse	noun			chitunha iri kuora	the corpse is rotting
chiuno	waist	noun			chiuno chako	your waist
chiuru	thousand	adjective		the number 1000	chiuru ye mabodoro	thousand bottles
Chivabvu	May	noun			chivabvu ane mazuva makumi matatu nerimwe	May has 31 days
chobora	peck	verb			huku iri kuchobora chibage	the chicken is pecking corn
choko	chalk	noun			choko chena	white chalk
chokoreti	chocolate	noun			machokoreti achipa	the chocolate has become cheap
chokwadi	truth	noun		state or quality of being true to someone or something	akataura chokwadi	she spoke the truth
chokwadi	truly	adverb			chokwadi Mwari aka naka	truly God is good
chovha	paddle	noun			bwato ne chovha	canoe and paddle
cimbili	cymbal	noun			ridza cimbili	play the cymbals
cocoha	cocoa	noun			muti we cocoha	cocoa tree
collanda	collander	noun			shandisa collanda ku tapudza mupunga	use the collander to drain the rice
concubini	concubine	noun			concubini yangu iyi	Yaa is my concubine
Cote dIvoire	Cote d'Ivoire	noun			enda ku Cote dIvoire	go to Cote d'Ivoire
cowhide	cowhide	noun			waache ne cowhide	waache and cowhide
cutlassi	cutlass	noun			ndipe cutlassi	give me the cutlass
da	want	verb			ndi noda mabhuku china	I want four books
daidza	call	verb			kudaidza mukomana	to call the boy
dambudziko	hardship	noun			dambudziko guru	great hardship
dambura	split	verb			dambura muzvikamuri zviviri	split in two
dande	internet	noun			dande kochekero	internet link
dare	court	noun			ndiri kuenda kudare	I am going to court
datya	frog	noun			datya rinofarira mvura	a frog likes water
dehwe	hide	noun			dehwe re mhuka	animal hide
demba	please	adverb			ku 'demba'	to say 'please'
demhe	shell	noun			demhe re gakanje	shell of a crab
denga	sky	noun			kumbhururuka mu denga	to fly into the sky
denga	roof	noun		the cover over the top of a building	imba ine denga dzvuku	the house with the red roof
devaira	stroll	noun			tora tora devaira	take a stroll
dhadha	duck	noun			dhadha chena	white duck
dhaka	mud	noun			geza dhaka	wash the mud
dhamu	well	noun			mvura ye dhamu	well water
dhiraivha	drive	verb			dhiraivha motokari	drive a car
dhirowa	draw	verb			dhirowa shiri	draw a bird
dhokotera	doctor	noun			iye ndi dhokotera	she is a doctor
dhura	expensive	adjective			iri kudhura	it is expensive
diki	little	noun			diki iri nani pana kushaya	a little is better than nothing
dindingwe	cheetah	noun			dindingwe imhuka	a cheetah is an animal
dira	pour	verb			dira mvura	pour water
dispozitioni	disposition	noun			dispozitioni ye mhunu	a person's disposition
diss	diss	noun			ayisi diss	it is not a diss
domatsi	tomato	noun			madomatsi mahiri	two tomatoes
dombo	rock	noun			dombo guru	a big rock
donha	fall	verb		move downward	konji radonha kubva matenga e imba	a rope fell from the roof of the house
donha	stumble	verb			akadonha	she stumbled
donhedza	drop	noun			huku inomwa mvura donhedza ne donhedza	drop by drop a chicken drinks water
donhedza musodzi	teardrop	noun			donhedza musodzi shoma	a few teardrops
donza	pull	verb			ndindhonza tambo	to pull the rope
doro	beer	noun			tiri kumwa doro	we are drinking beer
dumbu	abdomen	noun			dumbu re imbwa	abdomen of a dog
dumbu	stomach	noun			dumbu guru	big stomach
duramazwi	dictionary	noun			pikicha duramazwi	picture dictionary
duri	mortar	noun			muhwi ne duri	pestle and mortar
dzidza	learn	verb			vanodzidza mutauro	they learn a language
dzidzisa	teach	verb			kudzidzisa masvomhu	to teach mathematics
dzidzisa	train	verb			acha ndi dzidzisa	he will train me
dzikiso	foundation	noun			dzikiso yeimba	foundation of the house
dzimbe	charcoal	noun			saga re dzimbe	sack of charcoal
dzinyu	lizard	noun			dzinyu inodya uswa	a lizard eats grass
dziro	wall	noun			gara pa dziro	sit on the wall
dziva	lake	noun			dziva rakazara	the lake has overflowed
dzoka	return	verb			ku dzoka kumba	to return home
dzora	discipline	verb			dzora mwana wako	discipline your child
dzora	reduce	verb			dzora icho kashanu	reduce it by five
ebola	ebola	noun			ebola i nhenda	ebola is a disease
enda	go	verb			kuenda kuchikoro	to go to school
eneji	energy	science			uno kwanisa kusandura masi ku eneji	you can change mass into energy
Eritrea	Eritrea	noun			enda ku Eritrea	go to Eritrea
ese	each	adjective			chinhu ese	each thing
Ethiopia	Ethiopia	noun		A country in Africa	enda ku Ethiopia	go to Ethiopia
fachi	barrel	noun			zadza fachi	fill up the barrel
faira	file	noun			faira rekombuyuta	computer file
famba	travel	verb			tiri kufamba kuenda kiAfrica	we are travelling to Africa
famba	walk	verb			kufamba muchinono	to walk slowly
farira	like	verb			datya ri nofarira mvura	a frog likes water
fashamu	storm	noun			fashamu ne bhanan`ana	storm with thunder
fema	breath	noun			unganidza fema yako; zorora	collect your breath; rest
fembedza	smell	verb			kufembedza maruva	to smell the flowers
firimu	cinema	noun			ndirikuenda ku firimu	I am going to a cinema
firimu	film	noun			bwirura rwe firimu	cast of a film
fizikisi	physics	noun		the study of the laws of the universe	tirikudzidza fizikisi	we are learning physics
florin	fluorine	science			florin (F) ane pfumbamwe atomu	fluorine (F) has 9 protons
flour	flour	noun			we magwere	corn flour
fodya	cigarette	noun			puta fodya	smoke a cigarette
fodya	tobacco	noun			puta fodya	smoke tobacco
foku	fork	noun			foku ne banga	fork and knife
foni	phone	noun			foni yake	her phone
Fula	Fula	noun			chiFula	Fula language
funga	think	verb			ndi nofunga iyo	I think that ...
furidza	blow	verb			furidza mweya	blow air
gada	van	noun			gada kombi	board a van
GaDangme	GaDangme	noun		Ga. A West African people; their language	ndinotaura GaDangme	I speak GaDangme
gadzira	create	verb			gadzira chinhu chitsva	create something new
gadzira	make	verb			gadzira chikafu	make food
gadzirira	ready	adverb			ndagadzirira	I am ready
gadziriro	preparation	noun			bvatura gadziriro	make preparation
gakanje	crab	noun			muto wegakanje	crab soup
gakava	friction	noun			gakava yakauya pakati pedu	friction came between us
ganda	skin	noun			ganda rakaomarara	dry skin
gara	live	verb			tinogara pano	we live here
gara	sit	verb			kugara pano	to sit here
garaji	garage	noun			garaji yemhota	car garage
garo	bum	noun			magaro mahombe	large bum
garoni	gallon	noun			garoni yemvura	a gallon of water
garwe	alligator	noun			garwe rine muswe	an alligator has a tail
garwe	crocodile	noun			garwe inofarira mvura	a crocodile likes water
gasi	argon	science			gasi (Ar) ane 18 atomu	argon (Ar) has 18 protons
gata	gutter	noun			mugata munemvura	there is water in the gutter
gavhuna	governor	noun			ndiye gavhuna	she is the governor
Gbe	Gbe	noun			mutauro we Gbe	Gbe language
geza	bath	verb			ku geza mangwanani ega ega	to bath each morning
geza	wash	verb			geza hembe	wash clothes
geza	wash	verb			kugeza mabhodyera	to wash the bottles
geza	clean	verb			geza mazino ako	clean your teeth
Ghana	Ghana	noun		a country in Africa	vanhu vekuGhana vanonzi maGhanaian	people from Ghana are called Ghanaians
girini	green	adjective			shizha re girini	green leaf
girizi	grease	noun			girizi mu pani	grease in a pan
giya yemusoro	headgear	noun			isa giya yemusoro	put on headgear
gogoya	yam	noun			bika gogoya iri	cook the yam
gomarara	cancer	noun			gomarara rakapera	the cancer has disappeared
gomba	pit	noun			chera gomba	dig a pit
gomo	mountain	noun			pamsoro pegomo	mountain peak
gona	can	verb			ndinogona kuverenga	I can read
gondo	eagle	noun			makondo maviri	two eagles
gonya	angle	noun		the length of turn between two straight lines that meet	gonyambiri	two angles
gonyagumi	decagon	noun			gonyagumi ane gumi migonya	a decagon has ten angles
gonyaina	rectangle	noun			gonyaina ringonya kana	a rectangle has four angles
gonyambamwe	nonagon	noun			gonyambamwe ane pfumbamwe migonya	a nonagon has nine angles
gonyanhatu	hexagon	noun		a polygon with six angles	gonyanhatu ine migonya  tanhatu	a hexagon has six angles
gonyanhatu	triangle	noun			gonyanhatu ringonya katatu	a triangle has three angles
gonyasere	octagon	noun			gonyasere ane sere migonya	an octagon has eight angles
gonyashanu	pentagon	noun			gonyashanu ine migonya mashanu	a pentagon has five angles
gonye	worm	noun			gonye, u rikuenda kupi?	worm, where are you going?
gonzo	mouse	noun			gonzo hombe	a big mouse
gora	vulture	noun			gora i shiri	a vulture is a bird
gore	cloud	noun			gore jena	a white cloud
gore	year	noun			gore ritsva ra zvika	a new year has come
govanisa	divide	verb		separate into parts	govanisa chingwa	divide the bread
govaniso	division	noun			2/1=2; ndo govaniso	2/1 = 2; this is division
govera	share	verb			govera chikafu	share the food
gozha	difficult	adjective			zama raka gozha	the exam is difficult
gozho	rat	noun			gozho hombe	a big rat
gram	gramme	noun			magram magumi	ten grammes
groini	groin	noun			groini yemurume	groin of a man
guma	stop	verb			guma kubvatura musindo	stop making noise
gumbeze	blanket	noun			gumbeze nyoro	wet blanket
gumbo	leg	noun			gumbo rakazvimba	swollen leg
gumi	ten	adjective		the number 10	Mabhodyera gumi	ten bottles
gumi neimwe	eleven	adjective		the number 11	mabhodyera gumi nerimwe	eleven bottles
gumi neina	fourteen	adjective		the number 14	mabhodyera gumi nemana	fourteen bottles
gumi nembiri	twelve	adjective		the number 12	mabhodyera gumi nemaviri	twelve bottles
gumi nenhanhatu	sixteen	adjective		the number 16	mabhodyera gumi nemanhanhatu	sixteen bottles
gumi nenhatu	thirteen	adjective		the number 13	mabhodyera gumi nematatu	thirteen bottles
gumi nenomwe	seventeen	adjective		the number 17	mabhodyera gumi nemanomwe	seventeen bottles
gumi nepfumbamwe	nineteen	adjective		the number 19	mabhodyera gumi nemapfumbamwe	nineteen bottles
gumi nesere	eighteen	adjective		the number 18	mabhodyera gumi nemasere	eighteen bottles
gumi neshanu	fifteen	adjective		the number 15	mabhodyera gumi nemashanu	fifteen bottles
Gumiguru	October	noun			Gumiguru ane mazuva makumi matatu nerimwe	October has 31 days
gungwa	sea	noun			rwizi ino enda mu gungwa	a river goes into a sea
gunwe	toe	noun			gunwe ne chitsitsinho	toe and heel
Gunyana	September	noun			Gunyana ane mazuva makumi matatu	September has 30 days
guru	great	adjective			i zita guru	a great name
guta	city	noun			guta guru	a large city
guvhu	navel	noun			guvhu rangu	my navel
gwayana	lamb	noun			Jesu, gwayana ra Mwari	Jesus, lamb of God
gwayana	lamb	noun			Jesu, gwayana raMwari	Jesus, lamb of God
gwenga	desert	noun			mvura inorova mugwenga	water is scarce in the desert
gwenzi	bush	noun			pinda mugwenzi	go into the bush
gweta	lawyer	noun			magweta mana	four lawyers
haidhirojeni	hydrogen	noun			motokari ye haidhirojeni	hydrogen car
haidhirojeni	hydrogen	science			haidhirojeni (H) ane pfumbamwe atomu	hydrogen (H) has 1 proton
hama	relative	noun			a ri hama	he is a relative
hanganwa	forgetfulness	noun			hanganwa dzake	her forgetfulness
hanzvadzikomana	brother	noun			hanzvadzikomana yangu imwe chete	my only brother
hanzvadzisikana	sister	noun			hanzvadzisikana yangu imwe chete	my only sister
hapana	nothing	noun			hapana chandinacho	I have nothing
hapwa	armpit	noun			hapwa inonhuwa	smelly armpit
hareruya	hallelujah	exclamation		means "God be praised"	imba hareruya	sing hallelujah
Hausa	Hausa	noun			mutauro weHausa	Hausa language
heyi!	ouch	exclamation			heyi! Zvinorwadza	Ouch! It hurts
heyi!	wow	exclamation			heyi! Ndatenda!	wow! thank you!
hindava	why	adverb			hindava so?	why so?
hobi reziso	eyebrow	noun			ziso ne hobi reziso	eye and eyebrow
hofisi	office	noun			hofisi yamai vangu	the office of my mother
hohwa	mushroom	noun			muto wehohwa	mushroom soup
hombe	large	adjective		very big	taiga hombe	a large tiger
hombekombe	beach	noun			hombekombe jecha	beach sand
homwe	pocket	noun			hapana irimukati mehomwe dzangu	nothing inside my pocket
hondo	war	noun			tiri kuenda kuhondo	we are going to war
hondo nyanga	warhorn	noun			furidza hondo nyanga	blow the warhorn
hongu	yes	exclamation			ndinoti hongu	I say yes
hono	male	noun			mandera i hono	Mandela is male
hotera	hotel	noun			anorara ku hotera	she sleeps at a hotel
hotsira	sneeze	verb			kuhotsira kwemusindo	to sneeze loudly
hove	fish	noun			hove yaka kangwa	fried fish
hozhwe	snail	noun			ndi nodya hozhwe	I eat snails
hozi	bedroom	noun			imba ine hozi hwumwe	the house has two bedrooms
huchi	honey	noun			huchi ino tapira	honey is sweet
hudiki	youth	noun			mu hudiki hwangu, ndaive ndakasimba	in my youth, I was strong
huhudzo	grief	noun			huhudzo iri kundiraya	grief is killing me
huku	chicken	noun			nyama ye huku	chicken meat
huma	forehead	noun			tarisa huma yake	look at her forehead
humbimbindoga	selfishness	noun			humbimbindoga ainakunaka	selfishness is not good
hungwaru	wisdom	noun			kusimba ne hungwaru	strength and wisdom
hunhu	state	noun			tarisa ku hunhu wedu inosiririsa	look at our pitiful state
hunu	character	noun			hunu wake	her character
hupenyu	life	noun			rarama hupenyu hwako zvakanaka	live your life well
hupfumi	economy	noun			hupfumi hweAfrica	the economy of Africa
hurema	weakness	noun			mu hurema wake	in her weakness
huremu	mass	science			uno kwanisa kusandura huremu mu eneji	you can change mass into energy
huremu	weight	noun			huremu hukuru	a heavy weight
huro	throat	noun			jekesa huro wako	clear your throat
hurombo	poverty	noun			hurombo kana hupfumi	poverty or wealth
hurongwa	project	noun			hurongwa gumi	ten projects
huroyi	witchcraft	noun			huroyi	practise witchcraft
hurumende	government	noun			hurumende ya Nkurumah	Nkrumah's government
huruva	dustpan	noun			mutsvairo ne huruva	broom and dustpan
hurwa	phlegm	noun			pukuta hurwa urwu	wipe the phlegm
hushingi	courage	noun			ane hushingi	she has courage
husiku	night	noun			sere okiroki mu husiku	8 o'clock in the night
husiku	nightfall	noun			runyanhiriri ne husiku	daybreak and nightfall
hutano	health	noun			chikafu chinopa hutano	food gives health
hutsi	smoke	noun			dzvova hutsi	belch smoke
hutsinye	evil	noun			ihutsinye hupi ino	which evil is this?
huya	come	verb			kuuya pano	to come here
hwai	sheep	noun			nyama ye hwai	sheep meat (i.e. mutton)
hwashu	slippers	noun			wakapfeka hwashu	you are wearing slippers
hweta	waiter	noun			ndi hweta	he is a waiter
hwindo	window	noun			vhura hwindo	open the windows
hwiza	grasshopper	noun			svosve ne hwiza	ant and grasshopper
i	self	noun			inini, iwewe	myself, yourself
iba	steal	verb			iba ugoparadza	steal and destroy
ibwe	stone	noun			mabwe ne simendi	stones and cement
icho	it	pronoun		object pronoun used to refer to an impersonal thing	munouraya icho	you (pl) kill it!
ida	love	verb			ndinokuda	I love you
idiki	small	adjective			chingu chidiki	a small thing
idya	eat	verb			kudya zvese	to eat everything
ifa	die	verb			kufa uchiri mudiki mumutambo	to die young in the play
igasva	empty	adjective			bhagidhi gasva	empty bucket
Igibo	Igbo	noun			mutauro we Igibo	Igbo language
ijiniya	engineer	noun			ijiniya anogadzira mbesa	an engineer makes tools
imba	home	noun			imba yako	your home
imba	house	noun			imba	the house
imba	sing	verb			imba rwiyo runotapira	to sing a sweet song
imbwa	dog	noun			imbwa inohukura	a dog barks
imi	yous	pronoun		Also written as "you". second person plural subject. Used to indicate people being addressed.	imi munoidya	yous eat
ina	four	adjective		The number 4	Pane mabhodyera mana pamadziro	There are four bottles on the wall
inda	louse	noun			inda dzemuhuku	chicken lice
indigo	indigo	adjective			mucheka we indigo	indigo cloth
ine	consist	verb		to be made up of	mvura ine haidhirojeni ne okisijeni	water consists of hydrogen and oxygen
ingi	ink	noun			ingi mu peni	ink in a pen
ini	I	pronoun		used to indicate oneself	ini ndinodya	I eat
ini	me	pronoun			ini newe	me and you
inopisa	hot	adjective			mvura inopisa	hot water
inorema	heavy	adjective			inorema	it is heavy
inotapira	sweet	adjective			putugadzike inotapira	the tea is sweet
inotonhora	freezing	adjective		temperature	husiku hunotonhora	night is freezing
inwa	drink	verb			kunwa mvura	to drink water
inzwa	hear	verb			anzwa muridzo	she heard the whistle
inzwi	voice	noun			pfavisa inzwi rako	soften your voice
ipa	give	verb			ipa mvura kwaari	give the water to him
ipowo	lend	verb			ndi powo bhuku iri	lend me this book
