basi	bus	noun			siteji ya basi	bus stop
basiketi	basket	noun			nyamulani basiketi	carry a basket
batile	battery	noun			batile latsopano	a new battery
baya	stab	verb			kubaya munthu	to stab a man
bayoloje	biology	noun		the study of living things	tikphunzira bayoloje	we are learning biology
bedi	bed	noun			gonani pabedi	sleep on the bed
belo	bell	noun			belo la kusukulu	school bell
benchi	bench	noun			kukhala pa benchi	to sit on the bench
Benin	Benin	noun		A country in Africa	pitani ku Benin	go to Benin
bere	breast	noun			mkaka wa m'mabere	breast milk
bereliyamu	beryllium	science			bereliyamu (Be) ali ndi mapulotoni anayi	beryllium (Be) has 4 protons
beseni	basin	noun			mabeseni asanu ndi anayi	nine basins
biringanya	eggplant	noun			mabiringanya ophika	eggplant stew
bishopu	bishop	noun			iyeyo ndi bishopu	she is a bishop
bodza	lie	noun			limenelo ndi bodza	it is a lie
bokosi	box	noun			bokosi A n'lalikulu kuposa bokosi B	box A is bigger than box B
bokosi	rectangle	noun			bokosi lili ndi makona anayi	a rectangle has four angles
boma	government	noun			boma la Nkrumah	Nkrumah's government
bondo	knee	noun			mawondo anga	my knees
boroni	boron	science			boroni (B) ali ndi mapulotoni asanu	boron (B) has 5 protons
botolo	bottle	noun			mabotolo asanu	five bottles
bowa	mushroom	noun			msuzi wabowa	mushroom soup
bowo	hole	noun			bowo laling'ono	small hole
bukhu	book	noun			bukhu ili	this book
bulangete	blanket	noun			bulangete lonyowa	wet blanket
buledi	bread	noun			buledi wofewa	soft bread
buleki	brake	noun			mangani mabuleki a galimoto	brake of a car
bulogi	blog	noun			bulogi ya zakudya	food blog
buluu	blue	adjective			diresi labuluu	blue dress
buluzi	lizard	noun			buluzi amadya udzu	a lizard eats grass
bungwe	association	noun			bwerani kumsonkhano wa bungwe la azibambo	come to the men's association meeting
Burkina Faso	Burkina Faso	noun			pitani ku Burkina Faso	go to Burkina Faso
bwalo	backyard	noun			kapinga wakula pabwalo	the backyard is overgrown
bwalo	yard	noun			bwalo lalikulu	big yard
bwana	sir	noun			Ndikukuthokozani bwana	I thank you sir
bwana	proprietor	noun			iye ndi bwana	she is a proprietor
bwato	canoe	noun			bwato ndi chopalasira	canoe and paddle
bwato	paddle	noun			bwato ndi chopalasira	canoe and paddle
bwato	boat	noun			bwato lofiira	red boat
bwenzi	friend	noun			bwenzi langa	my friend
bwera	come	verb			kubwera kuno	to come here
bwereka	borrow	verb			bwereka ndalama	borrow money
bwereka	lend	verb			ndibwereke nawo bukuli	lend me this book
bwerera	return	verb			kubwerera kunyumba	to return home
bweretsa	bring	verb			abweretsa bukhu	he will bring a book
bwino	well	adverb			chitani bwino	do it well
bwinobwino	normal	adjective			khalidwe labwinobwino	normal behaviour
cha	of	preposition		expresses possession	chinenero cha ku Africa	language of Africa
chabwino	good	noun			chabwino ndi choipa	good and evil
chachikulu	maximum	adjective			chiwerengero chachikulu	maximum amount
chaching'ono	small	adjective			chinthu chaching'ono	a small thing
chaching'ono	little	noun			kukhala ndi chaching'ono kuli bwino kusina n'kukhala wopanda kanthu	a little is better than nothing
chaka	year	noun			chaka chatsopano chayamba	a new year has come
chaka chilichonse	yearly	adjective			chikondwerero cha chaka chilichonse	a yearly festival
chakudya	food	noun			idya chakudya	eat food
chala	finger	noun			ndionetse chala chako	show me your finger
chala chakuphazi	toe	noun			chala chakuphazi ndi chidendene	toe and heel
chala chamanthu	thumb	noun			votani ndi chala chanu chamanthu	use your thumb to vote
chamakono	modern	adjective			chinenero chamakono	modern language
chapa	wash	verb			kuchapa zovala	wash clothes
chaputala	chapter	noun			chaputala 12	chapter 12
cheke	cheque	noun			lembani cheke	write a cheque
chenjeza	warn	verb			chenjeza winawake	warn someone
chenjezo	warning	noun			mverani chenjezo	listen to the warning
chepetsa	reduce	verb			chepetsani ndi zisanu	reduce it by five
chete	silence	noun			chete, chete!	silence, silence!
chezera	visit	verb			bwerani ndi kudzandichezera!	do come and visit me!
Chiakani	Akan	noun		a language group originating from West Africa	Ndimayankhuka Chiakani	I speak Akan
chiberekero	womb	noun			chiberekero cha mkazi	female's womb
chiboda	thigh	noun			chiboda chankhuku	chicken thigh
chibwano	chin	noun			gwirani chibwano chanu	hold your chin
chibwenzi	concubine	noun			Yaa ndi chibwenzi changa	Yaa is my concubine
Chichewa	Chewa	adjective			Chinenero cha Chichewa	Chewa language
Chichewa	Chewa	noun			Chinenero cha Chichewa	Chewa language
chida	weapon	noun			timagulitsa zida	we sell weapons
chidakwa	drunkard	noun			iyeyo ndi chidakwa	he is a drunkard
chidani	rivalry	noun			siyani chidani	stop the rivalry
chidani	hatred	noun			chidani chilibe mankhwala	hatred has no cure
chidani	enmity	noun			chidani chachikulu	great enmity
chidendene	heel	noun			chala chakuphazi ndi chidendene	toe and heel
chidikhodikho	hiccups	noun			iyeyo akuchita chidikhodikho	he has got the hiccups
chidodo	procrastination	noun			chidodo si chabwino	procrastination is not good
chidole	doll	noun			chidole changa	my doll
chidyamakanda	pedophile	noun			ndi chidyamakanda ameneyo	he is a pedophile
Chifalansa	French	noun		French language	iye amalankhula Chifalansa	she speaks French
chifukwa	because	conjunction			chifukwa ndimakukonda	because I like you
chifukwa	reason	noun			chilichonse chimakhala ndi chifukwa	everything has a reason
chifunga	mist	noun			chifunga cha m'mawa	morning mist
chifuniro	will	noun			chifuniro cha Mulungu	God's will
chifuwa	chest	noun			tsitsi la pachifuwa	chest hair
Chigadang'ime	GaDangme	noun		Ga. A West African people; their language	Ndimalankhula Chigadang'ime	I speak GaDangme
chiganizo	sentence	noun			mukalumikiza mawu mumapanga chiganizo	words join to make sentences
Chigibe	Gbe	noun			chinenero cha Chigibe	Gbe language
chigoba	shell	noun			chigoba cha nkhanu	shell of a crab
chigoli	goal	noun			goletsani chigoli	score a goal
chigwa	valley	noun			magomo ndi zigwa	hills and valleys
Chihausa	Hausa	noun			chinenero cha Chihausa	Hausa language
Chiibo	Igbo	noun			Chinenero cha Chiibo	Igbo language
chikhalidwe	culture	noun			chikhalidwe cha pa sukulu yathu	the culture of my school
chikhulupiriro	faith	noun			chikhulupiriro ndi mtendere	faith and peace
chikondamoyo	pie	noun			zikondamoyo zitatu	three pies
chikondi	love	noun			chikondi ndiponso mtendere	love and peace
chikondwerero	festival	noun			chikondwerero cha pachaka	a yearly festival
chikopa	hide	noun			chikopa chanyama	animal hide
chikwangwani	signpost	noun			chikwangwani chachitali	a tall signpost
chikwi	thousand	adjective		the number 1000	mabotolo chikwi	thousand bottles
chilakolako	desire	noun			chilakolako cha mtima wanu	your heart's desire
chilape	riddle	noun			magemu ndi zilape	puzzles and riddles
chilengedwe	creation	noun			chilengedwe chonse	all creation
chilengezo	announcement	noun			werengani chilengezo	read the announcement
chilichonse	each	adjective			chinthu chilichonse	each thing
chilichonse	everything	pronoun			chilichonse chayenda bwino	everything has gone well
chilichonse	everything	pronoun			chilichonse chikuyenda bwino	everything has gone well
chilimbikitso	encouragement	noun			chilimbikitso ndi chimwemwe	encouragement and joy
chilimwe	dry season	noun			chilimwe chafika	the dry season has arrived
Chilingala	Lingala	noun			Ndimayankhula Chilingala	I speak Lingala
chilonda	sore	noun			galu akunyambita chilonda chake	the dog is licking its sore
Chiluganda	Luganda	noun			Chinenero cha Chiluganda	Luganda language
chilumba	island	noun			Seychelles ndi chilumba	Seychelles island
chilungamo	justice	noun			ufulu ndiponso chilungamo	freedom and justice
Chiluwo	Luwo	noun		modern written form of the Acholi and Dholuo language	Ndingawerenge Chiluwo	I can read Luwo
Chimalagase	Malagasy	noun		a language of Madagascar	chinenero cha Chimalagase	Malagasy language
chimanga	corn	noun			chimanga ndi mtedza	corn and groundnuts
chimbuzi	toilet	noun			pita kuchimbuzi	go to the toilet
chimodzi	one	adjective			Pali botolo limodzi limene lili pamwamba pa nyumba	There is one bottle standing on top of the house
chimpanzi	chimpanzee	noun			Ine ndinaona chimpanzi	I saw a chimpanzee
chimphona	giant	noun			iyeyo ndi chimphona	four giants
china	some	determiner			chakudya china	some food
chinachake	something	noun			kugwira chinachake mwamphamvu	to hold something firmly
chinachake	something	pronoun			ndionetseni chinachake	show me something
chinangwa	cassava	noun			munda wa chinangwa	plantain and cassava
chindunji	specific	adjective			ndionetseni chinthu chachindunji	show me the specific thing
chinenero	language	noun			zinenero zambirimbiri	many languages
Chingelezi	English	noun			Ndimayankhula Chingelezi	I speak English
chinkhanira	scorpion	noun			chinkhanira chokuda	a black scorpion
chinthu	thing	noun		a reference to an unnamed object	chinthu; zinthu	the thing; the things
chinthu	mass	science			chinthu mungachisinthe kuti chitulutse mphamvu	you can change mass into energy
chinyama	animal	noun			galu ndi chinyama	a dog is an animal
chinyamata	youth	noun			ndili wachinyamata, ine ndinali wamphamvu	in my youth, I was strong
chinyengo	trick	noun			siyani za chinyengo	stop the tricks
chinyengo	deception	noun			chinyengo ndiponso kusagwirizana	deception and discord
chinyengo	falsification	noun			mabodza ndi chinyengo	lies and falsifications
chipale chofewa	snow	noun			m'phiri muli chipale chofewa	there is snow on the mountain
chipangano	testament	noun			chipangano chatsopano	new testament
chipatala	hospital	noun			pitani ku chipatala	go to a hospital
chipatso	fruit	noun			thyolani chipatso	pluck fruit
chipere	ringworm	noun			iye ali ndi chipere	he has ringworm
chipeso	comb	noun			pesani tsitsi lanu ndi chipeso	use a comb to comb your hair
chipewa	hat	noun			iyeyo wavala chipewa	he is wearing a hat
chiphaliwali	thunder	noun			mkuntho pamodzi ndi chiphaliwali	storm with thunder
chiphuphu	pimple	noun			Ndili ndi chiphuphu	I have a pimple
chiphuphu	bribe	noun			akufuka chiphuphu	he wants a bribe
chiphwisi	fart	noun			chiphwisi chimanunkha kwambiri	her fart smells badly
chipinda	bedroom	noun			nyumba ili ndi zipinda ziwiri	the house has two bedrooms
chipinda	room	noun			akugona kuchipinda	she is sleeping in the room
chipinda chochezera	hall	noun			takhala muchipinda chochezera	we are sitting in the hall
chipolopolo	bullet	noun			zipolopolo ziwiri	two bullets
chipsera	scar	noun			ali ndi chipsera pasaya	her cheek has a scar
chipukutamisozi	compensation	noun			Kodi mwalandira chipukutamisozi chanu?	have you received your compensation?
chipululu	desert	noun			madzi ndi osowa m'chipululu	water is scarce in the desert
chipumi	forehead	noun			tamuyang'anani pa chipumi	look at her forehead
chira	heal	verb			chiza matenda	heal disease
chisamba	firstborn	noun			chisamba changa	my firstborn
chisangalalo	happiness	noun			chisangalalo chafika	happiness has arrived
chishango	shield	noun			Iye ndi chishango changa	He is my shield
Chishona	Shona	noun			ndimayankhula Chishona	I speak Shona
Chisilamu	Islam	noun			Chikhristu ndi Chisilamu	Christianity and Islam
chisoni	remorse	noun			iye sanasonyeze chisoni	he showed no remorse
chisoni	grief	noun			ndili ndi chisoni chachikulu	grief is killing me
chisoni	headgear	noun			valani chisoti	put on headgear
chisoti	crown	noun			kuvala chisoni	to wear the crown
Chiswahili	Swahili	noun			chinenero cha Chiswahili	Swahili language
chita	do	verb		to make	akuchita zinazake	she is doing something
chitapo kanthu	act	verb		to do something	kuchitapo kanthu panopa	to act now
chitetezo	protection	noun			ndipatseni chitetezo	give me protection
chithunzi	picture	noun			chithunzi chokongola	beautiful picture
chithwango	lastborn	noun			chithwango chanu	your lastborn
chitsanzo	example	noun			chitsanzo chabwino	a good example
chitseko	door	noun			tsekani chitseko	close the door
chitsime	well	noun			madzi a pachitsime	well water
chitsulo	metal	noun			chipewa chachitsulo	hat of metal
chitukuko	development	noun			chitukuko chabwino	good development
chiukiriro	resurrection	noun			chiukiriro cha Khristu	the resurrection of Christ
chiuno	waist	noun			chiuno chako	your waist
chivindikiro	lid	noun			chivindikiro cha kapu	lid of a cup
chivomerezi	earthquake	noun			chivomerezi chachikulu	big earthquake
chivumbulutso	revelation	noun			waona chivumbulutso	he had a revelation
chiweruzo	judgement	noun			chiweruzo chiti?	which judgement?
chiwindi	liver	noun			galu ali ndi chiwindi	a dog has a liver
Chiwolofu	Wolof	noun			chinenero cha Chiwolofu	Wolof language
chiwombankhanga	eagle	noun			ziwombankhanga ziwiri	two eagles
chiwongoladzanja	interest	noun			ngongole ya chiwongoladzanja	loan interest
chiyani	what	pronoun			n'chiyani chimenecho?	what is that?
chiyani	why	adverb			chifukwa chiyani?	why so?
chiyembekezo	hope	noun			Ndili ndi chiyembekezo	I have hope
Chiyoruba	Yoruba	noun			Chinenero cha Chiyoruba	Yoruba language
chizindikiro	symbol	noun			chizindikiro cha mphamvu	symbol of power
chizindikiro	logo	noun			chizindikiro cha tchalitchi	church logo
chizindikiro	sign	noun			chizindikiro cha chiyembekezo	a sign of hope
chizolowezi	trend	noun			chizolowezi chabwino	a good trend
chizolowezi	habit	noun			chizolowezi choipa	bad habit
chizolowezi	vice	noun			chizolowezi ndi khalidwe	vice and virtue
chochitika	event	noun			chochitika chayamba	the event has started
chofunika kwambiri	priority	noun			kodi chofunika kwambiri kwa inu n'chiyani?	what is your priority?
choipa	evil	noun			kodi ndi choipa chiti ichi?	which evil is this?
choipa	ugly	adjective			ndi choipa	it is ugly
choko	chalk	noun			choko choyera	white chalk
chokoleti	chocolate	noun			chokoleti chatsika mtengo	the chocolate has become cheap
cholembera	pen	noun			inki ili mucholembera	ink in a pen
cholemera	heavy	adjective			n'cholemera	it is heavy
cholinga	aim	noun			cholinga cha moyo	life's aim
cholowa	inheritance	noun			landirani cholowa chanu	claim your inheritance
chomera	plant	noun			chomera chofiira	red plant
choncho	so	conjunction			n'chifukwa chiyani zili choncho?	why so?
chonde	fertile	adjective			malo achonde	fertile  land
chonde	please	adverb			kunena kuti 'chonde'	to say 'please'
chonse	total	adjective			chiwerengero chonse	the total amount
chotchingira	gutter	noun			muli madzi muchotchingira	there is water in the gutter
chothandiza kumva	earpiece	noun			chothandiza kumva chatsopano	new earpiece
chotsa ulemu	disgrace	noun			manyazi ndiponso kuchotsa ulemu	shame and disgrace
chotsamwitsa	obstacle	noun			zotsamwitsa zambiri	many obstacles
chotsani	remove	verb			chotsani nsapatozi apa	to remove the shoes from here
chovala chamkati	underwear	noun			sanavale chovala chamkati	he is not wearing underwear
chowolera zinyalala	dustpan	noun			tsache ndi chowolera zinyalala	broom and dustpan
chule	frog	noun			chule amakonda madzi	a frog likes water
Chwi	Twi	noun			Chwi ndi chinenero cha Chiakani	Twi is an Akan language
Congo	Congo	noun			pitani ku Congo	go to Congo
Cote d'Ivoire	Cote d'Ivoire	noun			pitani ku Cote d'Ivoire	go to Cote d'Ivoire
dalaivala	driver	noun			dalaivala waimitsa galimoto	the driver has braked
dalitso	blessing	noun			dalitso la Mulungu	God's blessing
dana	hate	verb			kudana ndi ulesi	to hate laziness
dayamondi	diamond	noun			dayamondi woyera	a white diamond
daye	dye	noun			daye wakuda	black dye
dekagoni	decagon	noun			dekagoni ili ndi makoni khumi	a decagon has ten angles
denga	roof	noun		the cover over the top of a building	nyumba ya denga lofiira	the house with the red roof
dera	neighbourhood	noun			timakhala m'dera limodzi	we live in the same neighbourhood
dera	community	noun			banja latsopano m'dera	to integrate a new family into the community
deti	date	noun			kodi deti la lero n'chiyani?	which date is today?
dikira	wait	verb			kudikira pang'ono	to wait a bit
dinani	click	verb			dinani pano	click here
diresi	dress	noun			diresi labuluu	blue dress
Disemba	December	noun			Disemba ali ndi masiku 31	December has 31 days
diso	eye	noun			diso ndi nsidze	eye and eyebrow
dokotala	doctor	noun			iye ndi dokotala	she is a doctor
dontho	drop	noun			nkhuku imamwa madzi dontho ndi dontho	drop by drop a chicken drinks water
dontho lamisozi	teardrop	noun			madontho angapo amisozi	a few teardrops
dothi	clay	noun			mphika wadothi	clay vase
dula	cut	verb			kudula keke pakati	to cut the cake in two
dumpha	jump	verb			kudumpha mpanda	to jump a wall
duwa	flower	noun			duwa lokongola	pretty flower
dzadza	full	adjective			ndowa yodzadza	full bucket
dzadzani	fill	verb			dzadzani icho	fill it
dzanja	hand	noun			kwezani dzanja lanu	lift up your hand
dzanja	palm	noun			tsegulani dzanja lanu	open out your palms
dzenje	pit	noun			kumba dzenje	dig a pit
dziko	country	noun		a community of people living in a place with full self-government	dziko lanu	your country
dziko	continent	noun			Afirika ndi dziko	African continent
dziko lapansi	world	noun			ana a padziko lapansi	children of the world
dziko lapansi	earth	noun			anthu a padziko lapansi	people of the earth
dzina	name	noun			dzina langa	my name
dzino	tooth	noun			dzino yera	white tooth
dzira	egg	noun			dzira la nkhuku	chicken egg
dziwa	know	verb			iyeyo ndikumudziwa	I know her
dzombe	grasshopper	noun			nyerere ndi dzombe	ant and grasshopper
dzuka	rise	verb			kudzuka 6 koloko m'mawa	to rise at six in the morning
dzulo	yesterday	adverb			anafika dzulo	she arrived yesterday
dzuwa	sunny	adjective			tsiku la dzuwa	a sunny day
dzuwa	sun	noun			dzuwa likuwala	the sun is shining
ebola	ebola	noun			ebola ndi matenda	ebola is a disease
ee!	wow	exclamation			ee! zikomo!	wow! thank you!
elekithironi	electron	science			elekithironi ili ndi mphamvu zatchaji zochotsera chimodzi	an electron has a charge of -1
Eritrea	Eritrea	noun			pitani ku Eritrea	go to Eritrea
Ethiopia	Ethiopia	noun		A country in Africa	kupita ku Ethiopia	go to Ethiopia
eyapoti	airport	noun			ndikupita ku eyapoti	I'm going to the airport
eyo	self	noun			ineyo, iweyo	myself, yourself
failo	file	noun			failo ya mukompyuta	computer file
Falansa	France	noun		A country in Europe	kupita ku Falansa	go to France
falitsa	spread	verb			falitsani	spread it
famu	farm	noun			famu yakoko	cocoa farm
fanizo	parable	noun			mafanizo a Yesu	the parables of Jesus
Februari	February	noun			Februari ali ndi masiku 28 kapena 29	February has 28 or 29 days
fiira	red	adjective			milomo yofiira	red lips
fika	approach	verb			kufika mofulumira	to approach quickly
fika	arrive	verb			inu mukafika, mundiimbire	when you arrive, call me
filimu	film	noun			anthu a mu filimu	cast of a film
fizi	fees	noun			fizi ya kusukulu	school fees
fizikisi	physics	noun		the study of the laws of the universe	tikuphunzira fizikisi	we are learning physics
fodya	tobacco	noun			suta fodya	smoke tobacco
foloko	fork	noun			foloko ndi mpeni	fork and knife
foni	phone	noun			foni yake	her phone
fooka	weakness	noun			m'kufooka kwake	in her weakness
fosifarasi	phosphorus	science			fosifarasi (P) ali ndi mapulotoni khumi ndi asanu	phosphorus (P) has 15 protons
fotokoza	explain	verb			kufotokoza kwa ine	to explain to me
fufuzani	search	verb		to look for something	fufuzani mu nyumba yake	search his house
fuko	nation	noun			fuko lanu	your nation
fulorini	fluorine	science			fulorini (F) ali ndi mapulotoni asanu ndi anayi	fluorine (F) has 9 protons
fuluti	flute	noun			imbani fuluti	play the flute
fumbi	dust	noun			fumbi lofiira	red dust
funa	want	verb			ndikufuna mabukhu anayi	I want four books
funde	wave	noun			mafunde akukantha	the waves are breaking
fungo	smell	noun			Ndikumva fungo	I sense a smell
funika	need	verb			kufunika banja	to need family
funika kwambiri	vitality	noun			madzi ndi ofunika kwambiri	water gives vitality
funsani	ask	verb			funsani Kofi	to ask Kofi
funsira	application	noun			kufunira ntchito	job application
funso	question	noun			Ndili ndi funso	I have a question
fupa	bone	noun			dzanja langa lili ndi mafupa	my hand has bones
futukulani	extend	verb			futukulani dzanja lanu	extend your palms
fuula	loud	adjective			sailini yofuula	loud siren
fuula	shout	verb			kufuula kupempha thandizo	to shout for help
galamu	gramme	noun			magalamu khumi	ten grammes
galasi	mirror	noun			galasi lalikulu	big mirror
galimoto	car	noun			yendetsa galimoto	drive a car
galimoto	van	noun			kwerani galimoto	board a van
galimoto	vehicle	noun			galimoto latsopano	a new vehicle
galoni	gallon	noun			galoni ya madzi	a gallon of water
galu	dog	noun			galu amawuwa	a dog barks
ganiza	think	verb			ndikuganiza kuti ...	I think that ...
ganizo	idea	noun			Inde ndili ndi ganizo	I have an idea
garaja	garage	noun			garaja ya magalimoto	car garage
gavanala	governor	noun			iyeyo ndi gavanala	she is the governor
gawa	share	verb			gawani chakudya	share the food
gawa	divide	verb		separate into parts	gawani buledi	divide the bread
gawanika	split	verb			gawanika pawiri	split in two
gawo	share	noun			gawo langa lili kuti?	where is my share?
gawo	version	noun			gawo liti?	which version?
gawo	part	noun			bukhu lili ndi magawo atatu	the book has three parts
gawo	category	noun			magawo asanu	five categories
gemu	puzzle	noun			magemu ndi zilape	puzzles and riddles
gemu	game	noun			kusewera gemu	play a game
Ghana	Ghana	noun		a country in Africa	anthu a ku Ghana amatchedwa Maghana	people from Ghana are called Ghanaians
girini	green	adjective			tsamba lagirini	green leaf
golide	gold	noun			zonunkhira ndi golide	fragrance and gold
golide	gold	science			golide (Au) ali ndi pulotonzi 79	gold (Au) has 79 protons
gologolo	squirrel	noun			gologolo amakonda mtedza	a squirrel likes palm nuts
gologolo	quarrel	noun			gologolo wamkulu	a big quarrel
gombe	coast	noun			gombe lagolide	gold coast
gombe	beach	noun			mchenga wa pagombe	beach sand
gombe	harbour	noun			sitima ili pa gombe	the ship is at the harbour
gomo	hill	noun			pamwamba pa gomo	hill top
gona	sleep	verb			kugona usiku	to sleep at night
gona	lay	verb			nyama zidzagona kumeneko	animals will lay there
gong'i gong'i	gong gong	noun			sewerani gong'i gong'i	play the gong gong
Guinea	Guinea	noun		A country in Africa	pitani ku Guinea	go to Guinea
gula	buy	verb			kugula chinthu	to buy something
gula	purchase	verb			gulani zinthu zingapo	purchase a few things
gula/gulitsa	cost	noun			mtengo = gula/gulitsa + phindu	price = cost + profit
gulitsa	sell	verb			kugulitsa nyumba	to sell houses
gulu	group	noun			tiyeni tiyambitse gulu	let us found a group
gulugufe	butterfly	noun			gulugufe ndi wokongola	a butterfly is beautiful
gwira	hold	verb		grasp or grip	kugwira chinachake mwamphamvu	to hold something firmly
gwira	touch	verb			kugwira tsitsi lake	to touch her hair
gwira	catch	verb			gwira mpira	catch the ball
gwiritsa ntchito	use	verb			inu mudzachigwiritsa ntchito choncho	you will use it like that
gwirizana	unite	verb			Africa adzagwirizana	Africa will unite
gwirizanitsa	integrate	verb		to join together to form a whole	kugwirizanitsa munthu watsopano mu banja	to integrate a new person into the family
haidurojeni	hydrogen	science			haidurojeni (H) ali ndi pulotoni imodzi	hydrogen (H) has 1 proton
hamala	hammer	noun			hamala ndi msomali	hammer and nail
Harmattan	harmattan	noun			mphepo ya Harmattan	harmattan winds
hatchi	horse	noun			hatchi yoyera	white horse
hekisagoni	hexagon	noun		a polygon with six angles	hekisagoni ili ndi makoni asanu ndi limodzi	a hexagon has six angles
helokopita	helicopter	noun			mahelokopita awiri	two helicopters
hiliyamu	helium	science			hiliyamu (He) ali ndi mapulotoni awiri	helium (He) has 2 protons
hotelo	hotel	noun			akugona ku hotelo	she sleeps at a hotel
icho	it	pronoun		object pronoun used to refer to an impersonal thing	inuyo mwapha ichocho	you (pl) kill it!
idya	eat	verb			kuidya chilichonse	to eat everything
ife	us	pronoun			tionetseni ife	show us
ife	it	pronoun		object pronoun used to refer to an impersonal thing	ife timadya	you (pl) kill it!
ife	we	pronoun		used to indicate oneself and others	ife timadya	we eat
igwa	fall	verb		move downward	chingwe chinagwa kuchokera padenga la nyumba	a rope fell from the roof of the house
ikani	add	verb			ikani shuga	add sugar
ili	this	determiner			bukhu ili	lend me this book
ili	this	pronoun			kodi ili ndi bukhu lako?	is this your book?
ima	stop	noun			poima mabasi	bus stop
ima	stand	verb			kuima pang'nopang'ono	to stand slowly
imba	sing	verb			kuimba nyimbo yokoma	to sing a sweet song
imelo	email	noun			sindikiziani imelo	print the email
imfa	death	noun			malo a imfa	place of death
impha	kill	verb			kupha mbuzi	to kill a goat
impso	kidney	noun			mphaka ali ndi impso	a cat has a kidney
imva	hear	verb			wamva likhwelu	she heard the whistle
imwa	drink	verb			kuimwa madzi	to drink water
inde	yes	exclamation			ndikuti inde	I say yes
indigo	indigo	adjective			nsalu yabindigo	indigo cloth
ine	I	pronoun		used to indicate oneself	ine ndidya	I eat
ine	me	pronoun			ine ndi iwe	me and you
injiniya	engineer	noun			injiniya amakonza zipangizo	an engineer makes tools
inki	ink	noun			inki ndi cholembera	ink in a pen
intaneti	internet	noun			linki ya pa intaneti	internet link
inu	youes	pronoun		Also "you". second person plural object	awirinu	the two of youes
inu	youes	pronoun		Also "you". second person plural object	awiri mwa inu	the two of youes
inu	yous	pronoun		Also written as "you". second person plural subject. Used to indicate people being addressed.	inu mudya	yous eat
itana	call	verb			kuitana mnyamata	to call the boy
itanira	advertise	verb			kuitanira malonda	to advertise a product
iveni	even	mathadj			ziwiri ndi nambala ya iveni	2 is an even number
iwala	forget	verb			Ine ndaiwala	I have forgotten
iwe	you	pronoun		second person singular subject pronoun. Used to indicate one person being addressed	iwe udya	you eat
iwo	them	pronoun			aonetseni iwo	show them
iwo	they	pronoun		used to indicate people, or things, previously mentioned	iwo adya	they eat
iye	he	pronoun		used to indicate one male person previously mentioned	iye amadya	he eats
iye	she	pronoun		used to indicate one female person previously mentioned	iye amadya	she eats
iye	her	pronoun			muonetseni iye	show her
iye	him	pronoun			muonetseni iye	show him
iye	he	pronoun		used to indicate one male person previously mentioned	iye amadya	he eats
jakisoni	injection	noun			jakisoni ndi wopweteka kwambiri	an injection is painful
jakisoni	syringe	noun			jakisoni wa anamwino	a nurse's syringe
jambula	draw	verb			jambula mbalame	draw a bird
