amale	lie	noun			amale ni	it is a lie
amalefolɔ	liar	noun			amalefolɔ ni	she is a liar
amaniɛ	event	noun			amaniɛ e je shi	the event has started
amaŋkani baa	cocoyam leaves	noun			yɛlɛ  kɛ amaŋkani baa	yam and cocoyam leaves
amɛ	they	pronoun		used to indicate people, or things, previously mentioned	amɛ ye  nii	they eat
amɛ	them	pronoun			tsɔɔmɔ amɛ	show them
amɛ	they	pronoun		used to indicate people, or things, previously mentioned	amɛ ye	they eat
amɛ	their	possessive			amɛ shia	their house
amla	pit	noun			tsa amla	dig a pit
amlalo	puzzle	noun			amlalo kɛ adzenu	puzzles and riddles
amlɔŋ	moment	noun			amlɔŋ lɛ eshɛ	the moment is up
amoo	tomato	noun			amoo enyɔ	two tomatoes
anaanu	spider	noun			anaanu ntaŋ	spider's web
Anago	Nigeria	noun		A country in Africa	yaa Anago	go to Nigeria
anai	west	noun			yaa anai gbɛ	go west
anihaw	lazy	adjective			anihawlɔ	lazy man
anihawlɔ	indigent	noun			anihawlɔ bɛ noko	an indigent has nothing
anɔkwale	true	adjective			anɔkwale ni	it is true
Antɔŋ	October	noun			Antɔŋ nyɔŋ yɛ gbii abɔ 31	October has 31 days
anyɛkoo	congratulations	noun			anyɛkoo; obɔ mɔdeŋ	congratulations and well done
aŋtswele	ladder	noun			aŋtswele kakadaaŋ	long ladder
apasa	falsification	noun			amale kɛ apasa	lies and falsifications
asalɛ	hall	noun			wɔ ta asalɛ nɔ	we are sitting in the hall
asane	boil	noun			asane waa mɔhe	a boil is painful
asepatre	shoe	noun		footwear that covers all of the foot		wear your shoes
ashienɔ	inheritance	noun			hɛmɔ bo ashiɛnɔ	claim your inheritance
ashishwɛ	mirror	noun			ashishwɛ agbo	big mirror
asrasu	brown	adjective			looflɔ lɛ he yɛ asrasu	brown bird
ataade	dress	noun			ataade   bluu	blue dress
ataade	attire	noun			o ataade lɛ yɛ fɛw	your attire is beautiful
atalei	clothes	noun				buy clothes
atatu	cloud	noun				a white cloud
atɛŋ	judgement	noun			mɛni atɛŋ?	which judgement?
atɔm	atom	science			atɔm yɛ nuklɔs kɛ elɛktrɔn	an atom has a nucleus and electrons
atridi	malaria	noun			atridi yɛ hela	malaria is a disease
atuu	welcome	exclamation			atuu atuu!	welcome welcome!
awale	spoon	noun			awalei nyɔŋma kɛ ekpaa	sixteen spoons
awerɛho	grief	noun			awerɛho ŋgbe mi	grief is killing me
awɔdi	award	noun			ha lɛ awɔdi	give her an award
awula	lady	noun			Awula Danso	Lady Danso
ayemforo	bride	noun			ayemforo lɛ wu; ayemforo	bride's husband; groom
ayeŋ	owl	noun			ayeŋ yɛ okpo	an owl is a bird
ayɛ	witch	noun			ayɛ ji lɛ	she is a witch
ayɛ	witchcraft	noun			kasemɔ ayɛ	practise witchcraft
ayɛ	wizard	noun			ayɛ ɛ ji lɛ	he is a wizard
ayiflonuu	groom	noun			ayiflonuu nyaanyomei	groom's friends
ayilɔ	clay	noun			ayilɔ kplu	clay vase
azonto	azonto	noun			mi le azonto joo	I know how to dance azonto
ba	come	verb				to come here
baa	crocodile	noun			baa sumɔ nu	a crocodile likes water
baa	alligator	noun			baa yɛ lei	an alligator has a tail
baa	leaf	noun				green leaf
babao	quantity	noun			niyenii babao	quantity of the food
baiblo	bible	noun			Baiblo kɛ Koran	the Bible and the Koran
baloo	balloon	noun				two balloons
bantsi	cassava	noun				plantain and cassava
basabasa	chaotic	adjective			jɛmɛ yɛ basabasa	the place is chaotic
bei	friction	noun			bei ba wɔteŋ	friction came between us
bemɔ	quarrel	noun			bemɔ agbo	a big quarrel
Benin	Benin	noun		A country in Africa	yaa Benin	go to Benin
bɛɛ	sweep	verb			e bɛɛ sɔɔdɔi lɛ	she sweeps the floor
bɛlɛ	whistle	noun			tswaa bɛlɛ lɛ	play the whistle
bɛlɛ	flute	noun			twaa bɛlɛ	play the flute
bɛlɛo	slowly	adverb			akpokpolonto nyiɛ bɛlɛo	a tortoise walks slowly
bɛlɛoo	slowly	adverb			nyiɛmɔ bɛlɛoo	walk slowly
bi	ask	verb				to ask Kofi
bi	child	noun			mi nyɛ bi lɛ minyɛmi ni	my mother's child is my sibling
bibio	little	noun			bibio hi fe tɔlɔ	a little is better than nothing
bibioo	small	adjective			noko bibioo	a small thing
bibioo	small	adjective			ni bibioo	a small thing
bienyɛ	rival	noun			e ji mi bienyɛ	she is my rival
biɛ	here	adverb			nyɛɛ biɛ	click here
biɛ	live	verb			wɔ yɛ biɛ	we live here
biɛ	here	noun		this place or this position		go from here
biɛɛ	beer	noun			wɔ nu biɛɛ	we are drinking beer
bifi	beef	noun			ye bifi	eat beef
binuu	son	noun		male child	mi binuu	my son
bishɔp	bishop	noun			e ji  bishɔp	she is a bishop
biyoo	daughter	noun		female child	mi biyoo	my daughter
blemasane	history	noun			kasemɔ blemasane	learn history
blɛ	finish	verb				they will finish the food
blodo	bread	noun			blodo mɛlɛo	soft bread
blɔfo	English	noun			mi wiɛo  blɔfo	I speak English
blɔfoŋme	pineapple	noun			blɔfoŋme daŋ	pineapple juice
blɔg	blog	noun			niyenii blɔg	food blog
bluu	blue	adjective			ataade bluu	blue dress
bo	listen	verb				to listen to music
bo	ye	pronoun		Also "you"	mi kɛ bo	me and ye
boka	east	noun			yaa boka	go east
bɔ	shout	verb				to shout for help
bɔ	mist	noun			leebi bɔ	morning mist
bɔdis	bodice	noun			e wo bɔdis	she wears a bodice
bɔdɔbɔ	soft	adjective			blodo bɔdɔbɔ	soft bread
bɔfo	messenger	noun			bɔfoi ɛ bashɛ	the messengers arrived
bɔlɔ	broom	noun			bɔlɔ kɛ jwɛi nii	broom and dustpan
bɔlɔwu	broomstick	noun			bɔlɔwui nyɔŋma	ten broomsticks
bɔɔlu	ball	noun			twaa bɔɔlu	play ball
brodo	bread	noun				soft bread
bu	hole	noun				small hole
Bukina Faso	Burkina Faso	noun			yaa Bukina Faso	go to Burkina Faso
bulɔmɔ	wailing	noun			yaafo kɛ bulɔmɔ	crying and wailing
bulɛɛ	respect	noun			tsɔɔmɔ bulɛɛ	show respect
buulu	fool	noun			buulu!, kwashia!	Fool! Dimwit!
caasiw	cheese	noun			caasiw bluu	blue cheese
da	stand	verb				to stand slowly
da	grow	verb			gbekɛ lɛ e da	the child has grown
da	liquor	noun			tsɔŋ da fio	pour a little liquor
daa	thank	verb				to thank your Father
daabi	no	exclamation			mi nkɛɛ daabi	I say no
daabida	no	exclamation			mi kɛɛ daabida	I say no
daatɔlɔ	drunkard	noun			daatɔlɔ ni	he is a drunkard
dade	metal	noun			dade fai	hat of metal
dalɛ	grow	verb			gbekɛ lɛ e da	the child has grown
datsɛfonyo	doctor	noun			datsɛfonyo ji lɛ	she is a doctor
dede	noise	noun			kpa dede feemɔ	stop making noise
det	date	noun			miniji ŋmɛnɛ det	which date is today?
diki	print	verb			amɛ diki wolo	they print books
diŋ	black	adjective			mama diŋ	black cloth
diŋ	indigo	adjective			mama diŋ	indigo cloth
diŋŋ	silence	noun			diŋŋ, diŋŋ!	silence, silence!
domɔ	believe	verb			domɔ Kofi	believe Kofi
dono	squeeze drum	noun			twaa dono	play the squeeze drum
du	plant	verb				to plant a tree
duade	cassava	noun			amadaŋ kɛ duade	plantain and cassava
duade	yuca	noun			amadaŋ kɛ duade	plantain and yuca
duku	headgear	noun			fii duku	put on headgear
duku	headscarf	noun			fii duku lɛ	tie a headscarf
dukui	bum	noun			dukui agboi	large bum
dunaa	buttocks	noun			dunaa agbo	big buttocks
duŋ	darkness	noun			jeŋnamɔ kɛ duŋ baa	night brings darkness
duuŋ	dark	adjective			duuŋ gbɛkɛ	dark night
dwɛmɔ	think	verb			mi dwɛɔ akɛ	I think that ...
dzaa	share	verb			dzaa niyenii lɛ	share the food
dzaa	share	noun			ŋgbɛ mi nidzaa yɔ?	where is my share?
dzadze	tell	verb			nuu lɛ mli dzadze adesa	he is telling the story
dzalɔ	judge	noun			dzalɔi kpaanyɔ	seven judges
dzanɔ	liver	noun			gbee le yɛ dzanɔ	a dog has a liver
dzogbaa	well	adverb			fee mɔ le dzogbaa	do it well
dzogbaa	well	adverb			feemɔ lɛ dzogbaa	do it well
e	he	pronoun		used to indicate one male person previously mentioned		he eats
e	it	pronoun		subject pronoun used to indicate one thing previously mentioned		it falls
e	she	pronoun		used to indicate one female person previously mentioned		she eats
e	her	possessive			e tsu	her house
e	his	possessive			e tsu	his house
e	its	possessive			e tsu	its house
ebola	ebola	noun			ebola hela	ebola is a disease
eewa	scarcity	noun			nu eewa	scarcity of water
efɔ	wet	adjective			kuntu efɔ	wet blanket
efɔŋ	bad	adjective			gbee efɔŋ	bad dog
efɔŋ	evil	noun			mɛni efɔŋ nɛ?	which evil is this?
ehee	new	adjective			weku ehee	new family
ejaakɛ	because	conjunction			ejaakɛ mi sumɔ bo	because I like you
ejwɛ	four	adjective		The number 4		There are four bottles on the wall
ekaa	brave	adjective			nuu ekaa	brave man
eko	some	pronoun			ha mi eko	give me some
eko	each	adjective			eko	each thing
ekobɛ	zero	adjective		A number that indicates nothingness; 0		From zero to nine
ekome	one	adjective				There is one bottle standing on top of the house
ekomefeemɔ	unity	noun			ekomefeemɔ kɛ hejɔlɛ	unity and peace
ekpaa	six	adjective		The number 6		six bottles
ekpaa	six	adjective		The number 6	tɔi ekpaa	six bottles
eletrɔŋ	electron	science			eletrɔŋ hɛa -1 wale	an electron has a charge of -1
enɔ	hise	pronoun		his	nɔniji nɛɛ enɔ ni	this thing is his
enumɔ	five	adjective		The number 5		Five bottles
enumɔ	five	adjective		The number 5	tɔi enumɔ	Five bottles
enyɔ	two	adjective				There are two bottles on the wall
Eritria	Eritrea	noun			yaa Eritria	go to Eritrea
etɛ	three	adjective		The number 3	tɔi etɛ	three bottles
etsuru	red	adjective			naabu etsuru	red lips
ɛbenagbe	infinity	noun		the number ∞	ke o dza ekobe ha noko obana ɛbenagbe	if you divide any number by zero, you get infinity
ɛnye	price	noun			ɛnye dzi enɛ?	how much is the price?
faa	fly	verb				to fly into the sky
faahe	loan	noun			miŋtao faahe	I need a loan
fai	hat	noun			e bu fai	he is wearing a hat
faikpamɔ	forgiveness	noun			suŋmɔ,kpɛnɛmɔ kɛ faikpamɔ	love, acceptance and forgiveness
faka	fork	noun				fork and knife
fala	pound	verb			mi fala fufui	I pound fufu
fee	do	verb		to make	e fee noko	she is doing something
fee	make	verb				make food
fee	be	verb		used to indicate state of being. Has different forms depending on the subject person: I am, you are, she/he/it is, we are, they are	o baafee gbɔmɔ wulu	You are an important person
fɛɛ	all	determiner			nibii fɛɛ	all things
fɛɛfɛo	pretty	adjective			yoo nukpa fɛɛfɛo	a pretty woman
fɛɛfɛo	beautiful	adjective			e yɛ fɛɛfɛo	it is beautiful
fɛo	beauty	noun			fɛo kɛ suumɔ	beauty and love
fiis	fees	noun			sukuu  fiis	school fees
fiji	wing	noun			okpo yɛ fijii	a dove has wings
filimɔ	blow	verb			filimɔ kɔɔyɔɔ	blow air
filmi	film	noun			gnɛmɛɛ yɛ filmi	cast of a film
fio	drop	noun			fio fio ni wuɔ nuɔ nu	drop by drop a chicken drinks water
fitamɔhɛ	multiplication	noun			2 x1=2; ene atsɔa fitamɔhɛ	2 x 1 = 2; this is multiplication
fitemɔ	destroy	verb			fitemɔ nɔfiaanɔ	destroy everything
fitemɔ	destroy	verb			fitemɔ nɔfianɔ	destroy everything
fla	sore	noun			gbee lɛ milamɔ e fla	the dog is licking its sore
fliki	fly	noun			adidɔ fliki	a fly flies
flonoo	oven	noun				the bread is in the oven
flɔ	stew	noun				make stew
flɔi	corners	noun			flɔi ni yɔɔ jelɛi mli fɛɛ	all corners of the world
flɔtɔ	bag	noun			kwɛmɔ flɔtɔ lɛ	look at the bag
fo	cry	verb				to cry each time
fo'o	cut	verb			fo'o kaki lɛ mli enyɔ	to cut the cake in two
folo	empty	adjective			goga folo	empty bucket
foo	cut	verb			foo kek lɛ mli enyɔ	to cut the cake in two
foo	mind	noun			foo edaŋ	her mind
foonu	phone	noun				her phone
fɔ	throw	verb			niyeni lɛ fite, ewɔɔ e fɔ kɛtee	the food is spoilt so I have thrown it away
fɔ	vegetable oil	noun			kɛ fɔ ashi loo	use vegetable oil to fry fish
fɔ	birth	verb				to birth twins
fɔ	grease	noun			fɔ yɛ paŋ mli	grease in a pan
fɔflɔ	bath	verb			fɔflɔ daa leebi	to bath each morning
fɔfɔi	flower	noun			fɔfɔi fɛɛfɛo	pretty flower
fɔlɔ	parents	noun			e fɔlɔ	his parents
fɔmɔgbi	birthday	noun			 ŋmɛnɛ  ji mi fɔmɔgbi	today is my birthday
fɔmɔnii	womb	noun			 yoo fɔmɔnii	female's womb
fɔŋ	junk	noun			fɔŋ yɛ tsulɛ mli	there is junk in the room
fɔɔ	throw	verb			niyenii lɛ efite ewɔlɛ mi fɔ nshwie	the food is spoilt so I have thrown it away
fu	smell	verb			fu fɔfɔi lɛ	to smell the flowers
fu	smell	noun			mi fu fu	I sense a smell
fuejee	race	noun			jofue ni fuejee ni	run a race
fufuetso	mortar	noun			fufuetso kɛ bi	pestle and mortar
fufui	fufu	noun			ye fufui	eat fufu
fufui tso	pestle	noun			fufui tso kɛ emami	pestle and mortar
fufɔ	breast	noun			fufɔ nu	breast milk
futu	mix	verb			futu amoo kɛ shitɔ	to mix tomatoes and pepper
Ga	GaDangme	noun		Ga. A West African people; their language	mi wie Ga	I speak GaDangme
Gaana	Ghana	noun		a country in Africa	Gaanabii	people from Ghana are called Ghanaians
gali	gari	noun			yɔɔ kɛ gali	beans and gari
galoŋ	gallon	noun			galoŋ bu	a gallon of water
gbalɔ	prophet	noun			gbalɔ hewalɛtsɛ	powerful prophet
gbee	dog	noun			gbee bo ɔ	a dog barks
gbee	kill	verb				to kill a goat
gbeeshi	fall	verb		move downward	tamkpee gbeeshi kɛjɛ tsu lɛ yiteŋ	a rope fell from the roof of the house
gbei	voice	noun			hani o gbei afee bɔdɔbɔdɔ	soften your voice
gbei	name	noun			mi gbei dzi	my name
gbekɛnuu	boy	noun			gbekɛnuu lɛ yɛ biɛ	the boy is here
gbekɛyoo	damsel	noun			gbekɛyoo nɛɛ he yɛ fɛo	this damsel is pretty
gbekɛyoo	girl	noun				tall girl
gbele	open	verb			mi gbele shinaa lɛ	I open the door
gbeyei	fear	noun			gbeyei emɔ mi	fear has filled her heart
gbeyeshiɛmɔ	goosebumps	noun			gbeyeshiɛmɔ eba ŋhɛ	I have got goosebumps
gbɛ	way	noun			gbɛ lɛ	the way
gbɛfaŋ	area	math		a quantity that represents the size of a surface	gbɛfaŋ(koŋejwɛ)=kwɔlɛ yibɔi lɛɛmɔ	area (rectangle) = length x width
gbɛi	name	noun			mi gbɛi	my name
gbɛjianɔtoo	disposition	noun			gbomɔ gbɛjianɔtoo	a person's disposition
gbɛkɛ	evening	noun			gbɛkɛ niyeli	evening meal; dinner
gbɛkɛ	evening	noun			gbɛkɛ niyeni	evening meal; dinner
gbɛmɛɛ enumɔ	five persons	adjective			gbɛmɛɛ enumɔ mi mba	five persons are coming
gbɛnaa	justice	noun			heyeli kɛ gbɛnaa	freedom and justice
gbɛɛ	penis	noun			atsɛɛ 'gbɛɛ' yɛ mante mli	you don't say 'penis' in public
gbɛɛ	penis	noun			akɛɛ 'gbɛɛ' yɛ mei atei	you don't say 'penis' in public
gbi	dry	verb				to dry clothes
gbi	date	noun			mɛni gbi dzi ŋmɛnɛ	which date is today?
gbii	day	noun			gbii lɛ e shɛ	the day has arrived
gbiŋ	dry	adjective			shikpoŋ gbiŋ	dry land
gbiŋ	dry	adjective			shikpɔŋ gbiŋ	dry land
gbla	pull	verb				to pull the rope
gbla	marriage	noun			gbla kpakpa	good marriage
gblɛ	grind	verb				to grind corn
Gbo	September	noun			Gbo nyɔlɛ yɛ gbii abɔ 31	September has 30 days
gbo	die	verb				to die young in the play
gbo	louse	noun			wuɔbii gboi	chicken lice
gbogbo	wall	noun			ta gbogbo lɛ nɔ	sit on the wall
gbogbo	ledge	noun			wɔ gbogbo lɛ nɔ	sleep on the ledge
gbonyo	bad	adjective			gbee gbonyo	bad dog
gbonyo	corpse	noun			loofɔlɔ gbonyo	corpse of a bird
gbɔ	guest	noun			gbɔ ji mi	I am a guest
gbɔ	foreigner	noun			gbɔi mɛ abshɛshi	the foreigners have arrived
gbɔiatoohe	hotel	noun			e wɔɔ yɛ gbɔiatoohe	she sleeps at a hotel
gbɔmɔ	being	noun			gbɔmɔ	human being
gbɔmɔ gbelɔ	murderer	noun			gbɔmɔ gbelɔ ni	he is a murderer
gbɔmɔadesa	humankind	noun			gbɔmɔadesa ji wɔ	we are humankind
gbɔmɔtso	body	noun			gbɔmɔ eji gbɔmɔtso, kla kɛ susuma	a person is body, soul and spirit
gbudugba	barrel	noun			ha gbudugba lɛ ayi	fill up the barrel
ghɛkɛ	night	noun			ŋmlɛji kpaanyɔ yɛ gbɛkɛ	8 o'clock in the night
goga	bucket	noun			goga lɛ mi  ndu	the bucket leaks
gologa	pail	noun			gologa kɛ samala	pail and soap
gɔŋ	hill	noun			gɔŋ yiteŋ	hill top
gɔŋŋ	mountain	noun				mountain peak
gɔɔta	gutter	noun			nu yɛ gɔɔta lɛ mli	there is water in the gutter
gram	gramme	noun			gram nyɔŋma	ten grammes
gugɔ	nose	noun				ear and nose
gugɔ	phlegm	noun			tsuumɔ gugɔ lɛ	wipe the phlegm
gwaŋtɛŋ	sheep	noun			gwaŋtɛŋ loo	sheep meat (i.e. mutton)
ha	let	verb			ha wɔ tao group	let us found a group
ha	give	verb				give the water to him
haidrojin	hydrogen	noun			haidrojin lɔle	hydrogen car
hala	select	verb		make a selection	hala wolo	to select a book
hani	let	verb			hani wɔ tse kuu	let us found a group
hatahata	lightweight	adjective			wolo lɛ yɛ hatahata	the book is lightweight
Hausa	Hausa	noun			Hausa wiemɔ	Hausa language
he	self	noun			mihe, ohe	myself, yourself
he	buy	verb				to buy something
hedzɔlɛ	freedom	noun			hedzɔlɛ kɛ dzalɛ	freedom and justice
hefiahe	everywhere	pronoun			hefiahe e dɔ	everywhere is hot
hehiɛmɔ	independence	noun			hehiɛmɔ gbi	independence day
hejuhe	bathroom	noun			yaa hejuhe	go to the bathroom
heko	somewhere	pronoun			wɔ nya heko	we are going somewhere
heko	place	noun			mɛɛ heko?	which place?
hela	disease	noun			tsa hela	heal disease
hela	sickness	noun			mɛni hela ni o yɛɔ?	what sickness have you?
hela tsɛmei	patient	noun			hela tsɛmei wɔɔ biɛ	the patients sleep here
helatsamɔhe	hospital	noun			yaa helatsamɔhe	go to a hospital
heloo	flesh	noun			heloo kɛ la	flesh and blood
hemɔ	collect	verb				to collect money
hemɔ	get	verb			hemɔ wolo nɛɛ	get the book
hemɔ	faith	noun			hemɔ kɛ yeli kɛ	faith and peace
henyɛlɔ	enemy	noun			ebaatɔ henyɛlɔi	enemies will tire
henyɛɛ	hatred	noun			henyɛɛ bɛ tsamɔ	hatred has no cure
henɔkwɛmɔ	protection	noun			ha mi henɔkwɛmɔ	give me protection
heremɔ	acceptance	noun			suumɔ, heremɔ kɛ filimɔ	love, acceptance and forgiveness
hesaamɔ	preparation	noun			feemɔ hesaamɔ	make preparation
heshibaa	humility	noun			hani ana oheshibaa	you show humility
heshibaa	humility	noun			o tsɔɔ heshibaa	you show humility
hetsɛmɔ	enmity	noun			hetsɛmɔ jogbaŋŋ	great enmity
hewalɛ	health	noun			niyeni ha hewalɛ	food gives health
hewalɛ	health	noun			niyenii haa hewalɛ	food gives health
hewalɛ	energy	science			obaa nyɛ otsake mass kɛya hewalɛ	you can change mass into energy
hewalɛ	strong	adjective			yoo hewalɛtsɛ	a strong woman
heyeli	freedom	noun			heyeli kɛ gbɛnaa	freedom and justice
hɛ	waist	noun			o hɛ	your waist
hɛɛ	yes	exclamation			mi kɛɛ hɛɛ	I say yes
hɛlo	hello	exclamation			hɛlo sɛ	hello sir
hi	hate	verb				to hate laziness
hi	reside	verb			mi hi Osu	I reside in Osu
hia	need	verb				to need family
hiashishwiemɔ	disgrace	noun			hiɛgbele kɛ hiashishwiemɔ	shame and disgrace
hiegbomɔ	shyness	noun			ebɛ hiegbomɔ ko	he has no shyness
hiegbomɔ	shame	noun			hiegbomɔ kɛ hiashishwemɔ	shame and disgrace
hiɛ	hold	verb		grasp or grip		to hold something firmly
hiɛ	face	noun			kwɛmɔ mi hiɛ	look at my face
hiɛjiemɔ	preface	noun			wolo hiɛjiemɔ	book preface
hiɛmɔ	carry	verb			hiɛmɔ wolo lɛ	carry the book
hiɛnyam	glory	noun			 gbɔmɔ adesa  hiɛnyam	glory of humankind
hiɛnyiɛlɔ	leader	noun		someone who shows the way	mɔnɛɛ ji wɔ hiɛnyiɛlɔ	this is our leader
hiɛnɔkamɔ	hope	noun			miyɛ hiɛnɔkamɔ	I have hope
hiɛnɔkamɔ ŋaawoo	encouragement	noun			jiɛnɔkamɔ ŋaawoo kɛ miŋshɛɛ	encouragement and joy
hiɛtɛɛ	wisdom	noun			nyɛmɔ kɛ hiɛtɛɛ	strength and wisdom
higbe	lens	noun			kamɛra higbe	lens of a camera
hikpanɔ	forgetfulness	noun			e hikpanɔ	her forgetfulness
hikɔɔ	covetuousness	noun			hikɔɔ ehii	covetuousness is not good
hinaa	forehead	noun			kwɛmɔ e hinaa	look at her forehead
hinŋɛɛtwaa	minute	noun			hinŋɛɛtwaa enumɔ	five minutes
hiŋgbɛtswaa	minute	noun			hiŋgbɛtwaai enumɔ	five minutes
hiŋmɛi	eyeball	noun			hiŋmɛi kɛ hiŋmɛŋaa	eye and eyeball
hiŋmɛi	eye	noun			hiŋmɛi kɛ hiŋmɛtɛ	eye and eyeball
hiŋmɛisɛɛ tswɛi	eyebrow	noun			hiŋmɛi kɛ hiŋmɛisɛɛ tswɛi	eye and eyebrow
hisaa	pleasure	noun			tsɔɔmɔ o hisaa	show your pleasure
hishilɛ	habitat	noun			kooloi a hishilɛ	habitat of animals
hishilɛɛ	life	noun			kwɛmɔ ohishilɛɛ jogbaŋŋ	live your life well
hoo	cook	verb			hoo omɔ fio	cook a little rice
Hɔgbaa	Sunday	noun				Kwasi and Akosua are Sunday children
hɔmɔ	hunger	noun			hɔmɔ kɛ kuma	hunger and thirst
hɔɔ	sell	verb				to sell houses
Hɔɔ	Saturday	noun		day of the week		Saturday children
hulu		sun	noun			hulu mli twa	the sun is shining
hunu	sun	noun			hunu lɛ ntso	the sun is shining
hunu	sun	noun			hunu mli twa	the sun is shining
Igbo	Igbo	noun			Igbo wiemɔ	Igbo language
imeel	email	noun			printimɔ imeel lɛ	print the email
injinia	engineer	noun			injinia fiɔɔ degdade	an engineer makes tools
intanɛt	internet	noun			itanɛt tsamɔ	internet link
ja	except	conjunction			ja Nyɔŋmɔ	except God
jaa 	divide	verb		separate into parts		divide the bread
jalawa	expensive	adjective			e jalawa	it is expensive
jara	market	noun			yaa jara nɔ	go to market
jarawa	expensive	adjective			e jarawa	it is expensive
jata	lion	noun			jata yeɔ heloo	a lion eats flesh
je	start	verb				to start early
jelɛɛmli	world	noun			gbekɛbii ni yɔɔ jelɛɛmli	children of the world
jena	nightfall	noun			jena kɛ jetsere	daybreak and nightfall
jeŋ	earth	noun			jeŋ bii	people of the earth
jeŋbaa	habit	noun			jeŋbaa fɔŋŋ	bad habit
